,Capnodiales,Pleosporales,Hypocreales,Dothideales,Unclassified,Tremellales,Helotiales,Chaetothyriales,Xylariales,Lecanorales,Taphrinales,Pezizales,Agaricales,Sporidiobolales,Proteales,Filobasidiales,Saccharomycetales,Mycosphaerellales,Thyridiales,Sordariales,Acarosporales,Lichenostigmatales,Auriculariales,Togniniales,Botryosphaeriales,Basidiobolales,Erythrobasidiales,Diaporthales,Myriangiales,Magnaporthales,Eurotiales,Lichinales,Atractiellales,Conioscyphales,Pleurotheciales,Microascales,Lecideales,Savoryellales,Cystofilobasidiales,Bezerromycetales,Orbiliales,Thelebolales,Verrucariales,Cystobasidiales,Corticiales,Tubeufiales,Glomerellales,Russulales,Neocelosporiales,Calosphaeriales,Wallemiales,Trechisporales,Mortierellales,Archaeorhizomycetales,Agaricostilbales,Leucosporidiales,Caliciales,Boletales,Coniochaetales,Venturiales,Cantharellales,Polyporales,Sareales,Mycocaliciales,Blastocladiales,Hymenochaetales,Mucorales,Ostropales,Mytilinidales,Peltigerales,Trapeliales,Candelariales,Calcarisporiellales,Atheliales,Erysiphales,Phaeomoniellales,Symbiotaphrinales,Choanoflagellida,Thelephorales,Sebacinales,Glomerales,Teloschistales,Schizosaccharomycetales,Phacidiales,Trichosphaeriales,Chaetosphaeriales,Physarida,Myrmecridiales,Poales,Trichosporonales,Phallales,Tritirachiales,Amphisphaeriales,Patellariales,Spiculogloeales,Neophaeothecales,Pertusariales,Ophiostomatales,Umbilicariales,Polypodiales,Delonicicolales,Sclerococcales,Geoglossales,Geastrales,Onygenales,Phaeothecales,Gloeophyllales,Valsariales,Rhytismatales,Monoblastiales,Rhabditida,Caryophyllales,Rhizophlyctidales
SL1751,14.285714285714286,0.0,0.0,0.0,77.14285714285714,2.857142857142857,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1752,42.141185374125826,10.683503146328816,0.008408896612616148,31.401622917046236,4.75803399997197,0.0,0.0,0.0,0.0,0.06867265566969855,2.4329740865836054,0.5395708659762029,1.2571300435861141,0.0,0.0,0.0,0.0,0.20882093254663434,0.0,0.18079127717124718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39802110633049764,0.0,0.36858996818634115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001401482768769358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16257200117724552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.388701245918181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1753,26.486498929582652,17.094449943601667,0.27393476209111206,17.38680048801823,9.645265992955963,0.0,0.2946525172072466,0.8195023134826547,0.0,1.443336939757372,0.0,0.4028452383692825,7.520545107156833,0.0,1.0496995925508161,6.015054902051058,0.0,5.40503211252043,0.0,0.0,0.0,0.7550470753435694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.109965240210861,0.8632397965056053,0.0,0.0,0.0,0.0,0.9276950346446905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002301972790681614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49262217720586543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01150986395340807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1754,79.14739481749791,4.5277235998885486,0.685427695736974,0.0,11.047645583728057,0.35664530509891335,0.0027862914460852605,1.1841738645862356,0.2312621900250766,0.0,0.0,0.0,0.14210086375034828,0.0,0.0,1.838952354416272,0.0027862914460852605,0.022290331568682084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005572582892170521,0.0,0.0,0.0,0.013931457230426303,0.0,0.0,0.0,0.0,0.0,0.0,0.3650041794371691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027862914460852605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4095848425745333,0.0,0.0,0.0,0.0,0.0,0.0,0.0027862914460852605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011145165784341042,0.0,0.0,0.0
SL1755,11.152179454499107,10.939756988699125,9.74594273090322,0.0,50.34412439459597,0.13170192879598946,0.0,1.512447956495879,1.2278018523239018,0.0,0.0,0.19542866853598437,0.4673294247599626,2.0137649757838387,0.0,0.0,0.23791316169598098,0.00849689863199932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4402243181238847,0.13595037811198912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87501062112329,0.00424844931599966,0.0,0.0,0.07222363837199422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424844931599966,0.0,0.0,0.0,0.0,0.0,0.01699379726399864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474211912651882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1756,4.209207179978622,57.22605138033983,0.02211492388780362,6.623419704397184,18.336957723637166,0.3906969886845306,0.0,3.357782610298183,0.01842910323983635,0.0,0.00737164129593454,0.0,3.700563930559139,0.0,0.0,0.08845969555121448,0.02211492388780362,1.4927573624267443,0.0,0.4754708635877778,0.0,3.1476908333640483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3538387822048579,0.16954774980649442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08477387490324721,0.0,0.0,0.0,0.0,0.0,0.0,0.02211492388780362,0.0,0.0,0.0,0.05528730971950905,0.0,0.0,0.01842910323983635,0.0,0.0,0.15849028786259262,0.0,0.0,0.0,0.0,0.0,0.0,0.01842910323983635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1757,1.0904822876653864,10.990183525394793,0.046948356807511735,0.49295774647887325,8.030303030303031,0.019206145966709345,0.0,1.579172001707213,0.03627827571489543,66.97609901835254,0.0,0.40546308151941957,7.4925309432351686,0.29022620571916347,0.0,0.0,0.0,0.05335040546308152,0.0,0.27102005975245413,0.20913358941527957,0.0,0.0,0.0,0.08536064874093043,0.012804097311139564,0.7874519846350833,0.0,0.0,0.0,0.03841229193341869,0.0,0.0,0.0,0.0,0.0,0.13230900554844216,0.0,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.11096884336320956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597524541186513,0.0,0.0,0.0,0.0,0.0,0.0,0.023474178403755867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856594110115237,0.0,0.0,0.0,0.0,0.02560819462227913,0.0,0.0,0.0,0.0,0.0,0.4844216816047802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1758,46.25441494815996,3.9990885268314913,0.2734419505525806,0.16235615814059473,13.828756978466446,0.17659792639854163,0.0,24.766435000569672,0.0,0.732026888458471,0.6836048763814515,0.0,3.5063233451065283,0.0,0.0,0.0,0.13102426797311154,0.575367437621055,0.0,0.0,0.8687478637347613,0.0,0.0,0.0,0.0,0.0,0.14526603623105844,0.0,0.0,0.0,0.575367437621055,0.0,0.5582773157115187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8345676199156887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9283354221260112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1759,5.50308525374638,2.594131721445662,0.006296436217101121,0.7996473995718424,82.91776854300466,0.006296436217101121,0.0,0.037778617302606725,0.7555723460521345,0.6485329303614155,0.0,0.5037148973680896,1.309658733157033,0.0,0.0,1.8133736305251227,0.0,0.207782395164337,0.0,0.006296436217101121,0.22037526759853923,0.0,0.0,0.0,0.0,0.0,0.0,0.006296436217101121,0.0,0.0,0.7052008563153255,1.0011333585190783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4281576627628762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006296436217101121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100113335851908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012592872434202242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1760,3.4712841295181955,0.3766015800892382,0.0,9.017970444962954,69.90871505178272,1.8871013958819436,0.008186990871505179,0.0,0.008186990871505179,0.004093495435752589,0.0,0.036841458921773304,4.642023824143436,0.0,0.0,2.8449793278480495,0.0,4.1016824266240945,0.0,0.24151623070940276,0.0,0.032747963486020715,0.0,0.0,1.3917884481558802,0.0,0.8146055917147652,0.0,0.0,0.0,0.020467477178762947,0.16783331286585615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8023251054075075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514593311228458,0.06958942240779402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1761,65.2936486845602,1.9465851714057933,0.14615997874036674,0.0,17.266808397555142,0.0,0.0,5.3215519532288065,0.0,0.0,0.0,0.5713526441668881,0.7640180706882806,0.0,0.0,0.45841084241296837,0.006643635397289397,0.1793781557268137,0.0,0.9168216848259367,0.0,0.29231995748073347,0.0,0.0,0.2125963327132607,0.0,0.0,0.0,0.0,0.0,0.8304544246611746,0.9899016741961201,0.0,0.0,0.0,0.0,0.0,0.15944724953494552,0.0,0.3653999468509168,0.006643635397289397,0.0,0.006643635397289397,0.0,0.27903268668615466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006643635397289397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9795376029763485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1762,36.6186273110871,3.1555129747028965,3.114744073220947,0.0,41.81666225003567,2.6785168273640867,0.0,0.03465356625965713,0.0,0.0,0.5238803840430519,0.0,1.4371037772387223,0.0,0.0,0.2507287441139898,0.0,0.6278410828220233,0.0,0.0,0.0,0.0,0.0,0.0,0.992722751085472,0.0,0.1141529241494588,0.0,0.0,0.0,2.1281366573577674,0.6563793138593881,0.0,0.0,0.0,0.020384450740974783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10192225370487393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728030658213914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1763,50.9900620189793,3.261600537995965,0.01868041545243966,10.016438765598147,17.72771426436524,0.46701038631099157,0.0,2.820742733318389,0.01494433236195173,0.0,0.007472166180975865,0.0,1.6438765598146903,0.0,0.0,0.25778973324366733,0.1046103265336621,0.6239258761114848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011208249271463798,0.0,2.8954643951281476,0.14197115743854144,0.21669281924830008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158185758051259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037360830904879325,0.0,0.04856908017634312,0.0,0.0,0.0,0.0,0.01494433236195173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.592991108122245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037360830904879325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1764,18.69649970336469,22.917196372573947,0.12712941774726672,0.0,34.40122044241038,0.0,0.8814306297143826,4.152894313077379,0.8221035680989914,0.0,0.0,0.0,0.20340706839562675,0.0,0.0,0.0,15.2046783625731,0.0,0.0,0.0,0.0,0.0,0.0,0.644122383252818,0.0,0.0,0.0,0.0,0.0,0.0,0.008475294516484448,1.1526400542418849,0.16950589032968896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008475294516484448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102212051868803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1765,7.7550602450762876,34.877291190224256,0.1979724886507151,1.457487114721644,25.87295627538656,0.01365327507935966,0.0,18.722053452571934,1.5121002150390825,0.3003720517459125,0.0,0.0,0.32085196436495206,0.0,0.0,0.35157183329351127,0.0,0.17066593849199577,0.0,0.0,0.3788783834522306,0.0,0.0,5.079018329521794,0.5358910468648667,0.0,0.0,0.0,0.0,0.0,0.14677270710311635,0.0,0.0,0.0,0.0,0.0,0.0,0.0887462880158378,0.0,0.0,0.600744103491825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061439737857118475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003413318769839915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017066593849199577,0.0,0.0,0.0,0.0,0.0,1.5359934464279619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1766,69.6006855184233,0.037703513281919454,0.0,7.526992287917738,12.856898029134532,7.197943444730077,0.0,0.0,0.0,0.0,0.5586975149957155,0.0,0.2776349614395887,0.0,0.0,0.0,0.0,0.2262210796915167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10282776349614396,0.6306769494430163,0.0,0.0,0.006855184233076264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04798628963153385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288774635818338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1767,1.9737880941102164,2.3948628875203957,0.03158060950576346,0.0,8.387283541239013,0.15000789515237645,0.0,79.54892362755935,0.01315858729406811,0.0,0.0,3.326490867940418,1.0895310279488395,0.0,0.0,0.6131901679035738,0.0,0.07105637138796779,0.0,0.4973945997157745,0.38159903152797514,0.0,0.0,0.09211011105847676,0.0,0.0,0.0,0.0,0.01579030475288173,0.0,0.17369335228169905,0.38949418390441604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29738407284593926,0.0,0.0,0.0,0.0,0.0,0.11053213327017211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09211011105847676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29475235538712563,0.055266066635086056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1768,21.385094856616956,3.7900813654332866,0.42669790206864816,18.559267083603505,18.81654081867431,0.22799054571315025,0.0,0.0,0.6400468531029723,0.0,30.395950553243114,0.0,0.3597648978225857,0.0,0.4664393733397477,0.7341713903239976,0.8408458658411596,0.5312807212031208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05856637871530465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02300822020958397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6689535443117403,0.07529962977682027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1769,23.67448342725565,8.928679634005938,2.2632248682057807,6.144337393201236,17.430164212567412,0.0,0.0,0.0,0.754408289401927,3.3206083742349874,0.0,0.0,14.657940980427801,0.0,3.678119129855178,0.0,1.1937223535114827,0.0,0.0,4.693086105556565,6.5563836878143364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729988486941768,4.971823304853663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003029752166272799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1770,0.12110500130924326,54.507069913589945,0.15383608274417387,0.0,10.32010997643362,0.04255040586540979,0.0,13.40992406389107,0.9361089290390154,0.0,0.0,0.0,0.4189578423671118,0.0,0.0,0.0,0.03927729772191673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019114951558,0.0,0.0,0.0,0.0,0.0,0.049096622152395915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916470280178057,0.0,0.0,1.0604870384917517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178318931657502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907174653050536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022911757004451427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1771,17.990022239586462,3.654505018933702,1.6890064314479774,8.751577808499128,11.750916631604255,7.357095630221795,0.0,0.006010699044298852,0.0,0.006010699044298852,0.7092624872272645,0.0,9.472861693814991,6.744004327703312,0.0,12.081505079040692,0.05409629139868967,0.0,0.0,0.04207489331009196,0.0,0.0,0.0,6.389373084089679,0.0,0.0,0.0,0.0,0.03005349522149426,0.0,0.05409629139868967,0.0,0.0,0.0,0.0,0.7693694776702531,0.0,0.0,0.5830378072969886,0.0,0.0,0.0,0.0,0.7453266814930577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012021398088597705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.107771833864279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1772,25.68291256019081,27.55501552585392,0.3240178209801539,11.669141802799153,15.368345258989244,2.9071598937941587,0.43202376130687187,0.7380405922325728,0.13950767292201072,0.004500247513613249,0.0,0.0,1.611088609873543,1.2150668286755772,0.0,3.7037037037037037,0.0,0.45452499887493814,0.0,0.0,0.0,0.004500247513613249,0.0,0.0,1.7775977678772332,0.0,2.3221277170244363,0.0,0.0,0.0,0.7335403447189596,0.10800594032671797,0.0,0.0,0.004500247513613249,0.022501237568066244,0.0,0.0,0.0,0.0,0.0,0.009000495027226498,0.0,0.018000990054452996,0.0,0.0,0.0,0.13950767292201072,0.0,0.0,0.049502722649745735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013500742540839746,0.0,0.0,0.07650420773142523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9161603888213854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1773,1.3411032170511694,0.9738963838109683,1.680370399936138,0.0,79.46834836752615,0.0,0.0,0.0039913786221761,0.0,6.378223038237407,0.0039913786221761,0.0,6.470024746547457,0.0039913786221761,0.0,0.0079827572443522,0.1955775524866289,0.0,0.0,0.0,1.76019797237966,0.0079827572443522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039913786221761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205396343897182,0.0,0.0,0.0039913786221761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31531891115191185,0.0,0.0,0.0,0.0,0.0,0.0,0.0039913786221761,0.0039913786221761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396982517761635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027939650355232697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
