	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU3160	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3161	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU3162	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	NA
OTU3163	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	NA
OTU3165	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU3166	NA	NA	NA	NA	NA	NA	NA
OTU3169	Fungi	NA	NA	NA	NA	NA	NA
OTU3170	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU3171	NA	NA	NA	NA	NA	NA	NA
OTU3172	Fungi	Ascomycota	Arthoniomycetes	NA	NA	NA	NA
OTU3173	Fungi	NA	NA	NA	NA	NA	NA
OTU3176	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	Arthrocatena	NA
OTU3178	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3179	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
OTU3180	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA
OTU3181	NA	NA	NA	NA	NA	NA	NA
OTU3183	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
OTU3184	Fungi	NA	NA	NA	NA	NA	NA
OTU3185	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU3186	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Clarireedia	Clarireedia bennettii
OTU3187	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza ostracoderma
OTU3188	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3189	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU3191	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma setigerum
OTU3193	NA	NA	NA	NA	NA	NA	NA
OTU3194	Fungi	NA	NA	NA	NA	NA	NA
OTU3195	Fungi	NA	NA	NA	NA	NA	NA
OTU3197	NA	NA	NA	NA	NA	NA	NA
OTU3198	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Angustimassarina	Angustimassarina acerina
OTU3199	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora rugulosa
OTU3200	NA	NA	NA	NA	NA	NA	NA
OTU3201	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU3202	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU3203	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3204	Fungi	Blastocladiomycota	NA	NA	NA	NA	NA
OTU3205	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU3206	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU3207	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	NA
OTU3209	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3210	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Pleiochaeta	Pleiochaeta carotae
OTU3211	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	NA
OTU3212	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU3213	NA	NA	NA	NA	NA	NA	NA
OTU3214	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU3215	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
OTU3216	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium oxysporum
OTU3217	Fungi	NA	NA	NA	NA	NA	NA
OTU3218	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma carnescens
OTU3219	Fungi	NA	NA	NA	NA	NA	NA
OTU3220	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma gossypiicola
OTU3221	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Cladorrhinum	NA
OTU3222	NA	NA	NA	NA	NA	NA	NA
OTU3223	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales	NA	NA	NA
OTU3224	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Fellomyces	NA
OTU3225	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma gossypiicola
OTU3226	NA	NA	NA	NA	NA	NA	NA
OTU3228	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU3229	NA	NA	NA	NA	NA	NA	NA
OTU3230	Fungi	NA	NA	NA	NA	NA	NA
OTU3231	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Eucasphaeria	NA
OTU3232	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	NA
OTU3235	NA	NA	NA	NA	NA	NA	NA
OTU3236	NA	NA	NA	NA	NA	NA	NA
OTU3237	Fungi	NA	NA	NA	NA	NA	NA
OTU3238	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Chalastospora	Chalastospora gossypii
OTU3239	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3240	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	NA
OTU3241	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
OTU3242	Fungi	NA	NA	NA	NA	NA	NA
OTU3243	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	NA
OTU3244	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium wieringae
OTU3245	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	Aspicilia	NA
OTU3246	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
OTU3247	NA	NA	NA	NA	NA	NA	NA
OTU3249	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU3250	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium magnum
OTU3252	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU3253	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3256	Fungi	NA	NA	NA	NA	NA	NA
OTU3257	NA	NA	NA	NA	NA	NA	NA
OTU3258	Fungi	Ascomycota	Sordariomycetes	Delonicicolales	Delonicicolaceae	Furfurella	NA
OTU3259	NA	NA	NA	NA	NA	NA	NA
OTU3261	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	NA
OTU3262	Fungi	NA	NA	NA	NA	NA	NA
OTU3263	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium infirmominiatum
OTU3264	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3266	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	NA	NA
OTU3267	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU3268	Fungi	NA	NA	NA	NA	NA	NA
OTU3269	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA
OTU3270	Fungi	NA	NA	NA	NA	NA	NA
OTU3272	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
OTU3273	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU3274	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Polyscytalum	NA
OTU3277	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU3279	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3281	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Austroafricana	Austroafricana parva
OTU3285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Melanohalea	Melanohalea mexicana
OTU3286	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU3288	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
OTU3289	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	NA
OTU3290	Fungi	NA	NA	NA	NA	NA	NA
OTU3292	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU3293	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3294	Fungi	NA	NA	NA	NA	NA	NA
OTU3295	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Pseudoascochyta	Pseudoascochyta novae-zelandiae
OTU3297	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
OTU3298	NA	NA	NA	NA	NA	NA	NA
OTU3300	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	Neophaeococcomyces	NA
OTU3303	Fungi	NA	NA	NA	NA	NA	NA
OTU3304	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
OTU3305	NA	NA	NA	NA	NA	NA	NA
OTU3306	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
OTU3307	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3308	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	NA	NA
OTU3310	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3311	NA	NA	NA	NA	NA	NA	NA
OTU3313	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU3315	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU3317	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3318	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia pilosella
OTU3319	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3320	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3321	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
OTU3322	NA	NA	NA	NA	NA	NA	NA
OTU3323	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	NA
OTU3325	NA	NA	NA	NA	NA	NA	NA
OTU3326	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium pullulans
OTU3327	NA	NA	NA	NA	NA	NA	NA
OTU3328	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	NA	NA
OTU3329	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	NA	Cryomyces	Cryomyces antarcticus
OTU3330	NA	NA	NA	NA	NA	NA	NA
OTU3331	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
OTU3332	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3334	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3336	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces marxianus
OTU3338	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	NA
OTU3339	Fungi	NA	NA	NA	NA	NA	NA
OTU3340	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU3343	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
OTU3344	Fungi	Ascomycota	Lichinomycetes	Lichinales	Peltulaceae	Peltula	Peltula pseudoboletiformis
OTU3345	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Flavodon	NA
OTU3346	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	NA	NA
OTU3347	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3349	Fungi	NA	NA	NA	NA	NA	NA
OTU3350	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3352	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	NA
OTU3353	Fungi	NA	NA	NA	NA	NA	NA
OTU3354	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
OTU3355	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU3356	Fungi	Ascomycota	Dothideomycetes	Patellariales	NA	Hysteropatella	Hysteropatella oregana
OTU3357	NA	NA	NA	NA	NA	NA	NA
OTU3359	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces megalosporus
OTU3360	Fungi	NA	NA	NA	NA	NA	NA
OTU3361	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU3362	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU3363	Fungi	NA	NA	NA	NA	NA	NA
OTU3364	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU3366	NA	NA	NA	NA	NA	NA	NA
OTU3369	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU3370	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3371	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon cyanovorans
OTU3372	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3373	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU3374	Fungi	NA	NA	NA	NA	NA	NA
OTU3375	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU3377	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus neoformans
OTU3378	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Macroventuria	Macroventuria wentii
OTU3381	NA	NA	NA	NA	NA	NA	NA
OTU3383	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3384	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3385	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU3386	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Gerronema	Gerronema strombodes
OTU3387	Fungi	NA	NA	NA	NA	NA	NA
OTU3389	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma prosopidis
OTU3390	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Hexagonia	Hexagonia apiaria
OTU3393	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3394	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
OTU3395	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3396	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Paradevriesiaceae	Paradevriesia	Paradevriesia pseudoamericana
OTU3397	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria	Neocucurbitaria juglandicola
OTU3398	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU3399	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paracamarosporium	Paracamarosporium psoraleae
OTU3401	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU3402	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3403	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3404	NA	NA	NA	NA	NA	NA	NA
OTU3406	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	NA	NA
OTU3408	Fungi	NA	NA	NA	NA	NA	NA
OTU3409	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
OTU3410	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU3411	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia	NA
OTU3413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	NA	NA
OTU3415	Fungi	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Umbilicaria	Umbilicaria lyngei
OTU3416	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU3417	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
OTU3418	Fungi	NA	NA	NA	NA	NA	NA
OTU3420	Fungi	NA	NA	NA	NA	NA	NA
OTU3422	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3423	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3424	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU3425	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3426	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	NA	NA
OTU3428	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	NA	NA	NA
OTU3429	Fungi	NA	NA	NA	NA	NA	NA
OTU3430	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium solani
OTU3431	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	NA
OTU3433	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma gossypiicola
OTU3436	Fungi	NA	NA	NA	NA	NA	NA
OTU3437	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	Paraconiothyrium brasiliense
OTU3438	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3439	Fungi	Basidiomycota	Pucciniomycetes	Septobasidiales	Septobasidiaceae	NA	NA
OTU3442	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium inflatipes
OTU3443	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU3444	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU3446	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU3447	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3449	Fungi	NA	NA	NA	NA	NA	NA
OTU3450	NA	NA	NA	NA	NA	NA	NA
OTU3451	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	NA	NA	NA
OTU3452	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidina	Bacidina ramea
OTU3454	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	Botryosphaeria stevensii
OTU3455	Fungi	Ascomycota	Dothideomycetes	Dothideales	NA	NA	NA
OTU3456	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia membranifaciens
OTU3458	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3460	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	NA	NA
OTU3462	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3463	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3464	Viridiplantae	Anthophyta	Eudicotyledonae	Proteales	Platanaceae	Platanus	NA
OTU3465	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3466	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	NA	NA
OTU3467	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Ovatospora	Ovatospora unipora
OTU3468	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Leptosphaerulina	NA
OTU3470	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	NA	NA
OTU3474	NA	NA	NA	NA	NA	NA	NA
OTU3475	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3476	NA	NA	NA	NA	NA	NA	NA
OTU3478	Fungi	NA	NA	NA	NA	NA	NA
OTU3479	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU3480	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3481	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
OTU3483	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Amorocoelophoma	Amorocoelophoma cassiae
OTU3484	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU3485	Fungi	NA	NA	NA	NA	NA	NA
OTU3486	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3488	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3489	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
OTU3490	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU3491	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU3492	NA	NA	NA	NA	NA	NA	NA
OTU3493	NA	NA	NA	NA	NA	NA	NA
OTU3495	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon jirovecii
OTU3497	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	Pyricularia caricis
OTU3499	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Hyphopichia	Hyphopichia burtonii
OTU3500	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU3502	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU3504	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	NA
OTU3505	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	NA
OTU3506	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU3509	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3510	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3512	Fungi	NA	NA	NA	NA	NA	NA
OTU3514	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3515	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Helicoma	NA
OTU3516	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium adametzioides
OTU3517	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU3518	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU3519	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU3520	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Immersidiscosia	Immersidiscosia eucalypti
OTU3521	Fungi	NA	NA	NA	NA	NA	NA
OTU3522	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU3523	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU3524	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	NA
OTU3525	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Hydeomyces	NA
OTU3527	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU3528	Fungi	NA	NA	NA	NA	NA	NA
OTU3529	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	NA
OTU3532	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
OTU3533	NA	NA	NA	NA	NA	NA	NA
OTU3536	Fungi	NA	NA	NA	NA	NA	NA
OTU3539	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU3540	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora clematidis
OTU3541	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU3542	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	NA
OTU3543	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3545	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Spegazzinia	NA
OTU3546	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus neoformans
OTU3547	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta polymorpha
OTU3549	NA	NA	NA	NA	NA	NA	NA
OTU3550	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia cercocarpi
OTU3551	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	NA
OTU3555	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	NA	NA
OTU3556	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU3557	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU3558	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	Curvibasidium	NA
OTU3559	Fungi	NA	NA	NA	NA	NA	NA
OTU3560	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU3563	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
OTU3564	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium cladosporioides
