,Unclassified,Sordariomycetes,Dothideomycetes,Monocotyledonae,Eurotiomycetes,Tremellomycetes,Saccharomycetes,Lecanoromycetes,Eudicotyledonae,Pezizomycetes,Cystobasidiomycetes,Microbotryomycetes,Basidiobolomycetes,Agaricomycetes,Lichinomycetes,Atractiellomycetes,Leotiomycetes,Orbiliomycetes,Taphrinomycetes,Wallemiomycetes,Arthoniomycetes,Mortierellomycetes,Archaeorhizomycetes,Agaricostilbomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Schizosaccharomycetes,Candelariomycetes,Calcarisporiellomycetes,Glomeromycetes,Xylonomycetes,Myxogastrea,Archaeosporomycetes,Tritirachiomycetes,Spiculogloeomycetes,Polypodiopsida,Pucciniomycetes,Geoglossomycetes,Endogonomycetes,Olpidiomycetes,Rhizophlyctidomycetes,Bryopsida
SL1900,65.87567591723645,0.6911858902742399,28.08836454097213,2.517465850352296,0.032771744797485514,1.3585377843321267,0.004468874290566207,0.46029405192831924,0.0,0.052136866723272404,0.6867170159836737,0.0,0.0,0.2189748402377441,0.0,0.0,0.0029792495270441377,0.0,0.0,0.0,0.0,0.007448123817610344,0.0,0.0,0.0,0.0,0.0,0.0029792495270441377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1901,53.20112165951552,2.7433359235109296,10.676036352579478,0.9898983073752492,2.4662995371465253,1.4155883644717726,0.05405588026622521,17.43302138585763,0.0,2.8446906990101017,0.6486705631947025,0.0,0.0,5.503564309605054,1.9020912868677995,0.0,0.0,0.0,0.0,0.07094834284942059,0.050677387749586134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1902,42.96619753706962,9.704071374717266,17.865669766272934,0.0,3.7478009550138225,1.2974365418446845,0.08796179944709726,0.37383764765016336,0.0,4.52060819301332,0.0,0.13508419200804223,0.0,15.233098768534807,2.101658708218145,0.0,1.4733601407388792,0.0,0.028273435536566978,0.0,0.2953003267152551,0.0,0.0,0.0,0.0,0.06911284242271927,0.0,0.0,0.0,0.0,0.0,0.015707464186981653,0.0816788137723046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031414928373963307
SL1903,24.283906052224463,2.7440501304830214,13.256137390027034,0.6797618489522291,1.8470770240495054,20.64913349897645,1.517353460534746,8.985357773506477,0.0,5.783445064303908,9.932336349288203,1.8048849092869532,0.0,5.3271451565014925,0.6078789867641773,0.0,0.0,0.0,2.5799696841842077,0.0015626709171315612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1904,28.317171668319105,0.36998524895412666,14.211786327473218,1.9829274780547965,3.320194423621019,35.034943051290114,0.004836408483060479,7.075665610717481,0.9503542669213841,3.8062534761685973,0.009672816966120958,0.0,0.0,3.8812178076560344,0.8826445481585374,0.0,0.0,0.0,0.15234686721640509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1905,57.60462465396515,0.09363295880149813,26.648754274548118,5.133528741247354,0.41931281550236116,0.5617977528089888,0.268685881778212,1.5408728220159582,0.0,0.1750529229767139,6.373147695815014,0.0,0.0,0.7795961569776909,0.0,0.0,0.012212994626282364,0.0,0.014248493730662759,0.0,0.0,0.3684253378928513,0.0,0.0,0.0,0.0,0.0,0.006106497313141182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1906,77.29168471467644,0.24875314035369975,11.655507840055444,0.7363587985594594,0.0024751556254099475,4.633491330767422,0.004950311250819895,0.0,0.5779488385332228,0.0,2.179374528173459,0.0,0.0,2.444216180092323,0.22400158409960028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012375778127049738
SL1907,67.79052793771794,0.05879490714459493,5.6280918011515695,2.9052793771794665,23.258454302165273,0.28181007217581705,0.008109642364771713,0.0,0.0,0.0,0.03852080123266564,0.0,0.0,0.028383748276700996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020274105911929283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1908,76.26350153151701,0.5541673383846526,1.2070772206996614,19.35152345639207,1.0236982105432855,0.05440915685958407,0.014106077704336611,1.3703046912784136,0.0,0.0,0.05440915685958407,0.0,0.0,0.10680315976140577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1909,26.374152373354608,2.632628639808536,19.730753889110492,1.936577582768249,1.998404467491025,7.341443956920623,0.10969285999202234,5.035899481451935,0.0,0.2672516952532908,3.2269644994016753,0.0,0.22536896689270045,30.117670522536898,0.0,0.0,0.1834862385321101,0.0,0.059832469086557635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759872357399282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1910,34.79917118265859,0.08606949314631814,45.40643927319095,1.9493146318138348,3.8667516735734777,0.7857825948358305,0.30283710551482307,5.076506216130061,0.0,6.491871214536181,0.0,0.0,0.0,0.006375518010838381,0.0,0.1625757092763787,0.0,0.0,0.0,0.0,0.0,1.0503665922856231,0.0,0.0,0.0,0.0,0.014344915524386357,0.0,0.0,0.0,0.0015938795027095952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1911,9.257482732156562,6.098906369915579,72.15800076745971,0.0,2.7676515732924023,0.007194934765924789,0.004796623177283192,1.028875671527245,0.0,1.1775709900230238,0.0,0.0,0.0,4.609554873369148,0.0,2.8899654643131236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1912,68.11685729656398,0.39997193179426005,24.110588730615394,3.8055808949079597,0.8420461721984422,1.3262227212125466,0.06315346291488316,0.5660421490889528,0.0,0.43271817182419947,0.0,0.30407222884943746,0.0,0.03274624002993942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1913,28.567800054185856,0.531698726632349,8.774722297480357,0.0,3.738824166892441,1.8575589271200217,0.27262259550257384,21.323828230831754,0.0,32.10342725548632,0.0,0.5181522622595502,0.0,1.1988620969926849,0.0016933080465998374,0.0,0.025399620698997562,0.0,0.03894608507179626,0.853427255486318,0.12022487130858846,0.0,0.0,0.0,0.0,0.0,0.0677323218639935,0.005079924139799513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1914,26.066868968533857,1.2821564285519014,10.500560430848301,4.365892998715109,55.62754585964625,0.8830203122009896,0.06014379835424697,0.5030208589627928,0.0,0.27611471062631565,0.0,0.0,0.0,0.3116542278356434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08474807949916618,0.00546761803220427,0.008201427048306405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024604281144919218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1915,83.33333333333333,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1916,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1917,61.88226888421387,7.02576112412178,2.4729091414281745,2.246655817092049,0.25800817687452865,22.772198626602627,0.023816139403802644,0.01587742626920176,0.0,0.0,2.2387171039574487,0.01587742626920176,0.0,0.972492358988608,0.0,0.0,0.06350970507680705,0.0,0.0,0.0,0.011908069701901322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1918,19.745195234368207,2.1088790329593876,46.57144099486912,0.0,6.387511957561527,4.063396817114532,0.008696408383337682,0.6978867727628489,0.004348204191668841,16.41229672145404,0.4804765631794069,0.0,0.0,2.965475258718149,0.5543960344377772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1919,18.1480980100176,0.13537295248409367,41.08027616082307,5.515094084201976,0.6822796805198321,9.329903885203736,0.010829836198727493,3.16501962907811,1.028834438879112,0.0,2.9754974956003792,0.0,0.0,17.928793826993367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1920,76.78348559732414,1.6624232439718436,6.727073036792971,1.767260745843942,0.34196994658279667,4.617842344366232,0.014976785981728321,0.3195047676102042,0.0,0.0,0.3943886975188458,0.057411012929958566,0.14477559782337376,7.066546852378813,0.0,0.0,0.062403274923868005,0.0,0.0,0.0,0.0,0.02246517897259248,0.0,0.0,0.0,0.0,0.007488392990864161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009984523987818881,0.0,0.0,0.0,0.0,0.0,0.0
SL1921,74.13573879039417,0.1823285272173308,18.499148333853128,1.0795768058920903,0.7485065854185159,2.8548808866924165,0.10555862102055993,0.14634263368759445,0.0,0.0,0.4390279010627834,0.0,0.0,0.42703260321953795,0.0,0.0,0.0,0.0,0.0,0.0,1.3818583115418757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1922,30.896593944790737,12.989759572573464,20.107969723953694,0.0,1.1381344612644702,2.6101959038290294,0.02782724844167409,11.442564559216384,0.0,0.0,0.0,0.0,10.518699910952805,10.232079252003562,0.0,0.0,0.0,0.0,0.036175422974176315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1923,78.56565301458956,1.4062225347161188,13.570047460010546,0.7540868342415187,0.5818245737387941,1.06521357004746,1.0335735630163474,1.1689224819827737,0.0,0.0,0.0,0.0,0.0,1.8526981894884866,0.0,0.0,0.0017577781683951485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1924,72.20693194010356,4.874749265288986,2.0385315109390305,0.0,1.1382189672062322,0.009329663665624854,1.3667957270140412,1.9685590334468441,0.0,0.0,0.03265382282968699,5.257265475579605,0.0,3.354014087792135,6.889956617063955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629938890702991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1925,51.02727959870817,0.011452392404773358,39.14198676103438,3.002817288531574,0.1351382303763256,3.5502416454797405,0.006871435442864014,0.004580956961909343,0.0,0.0,0.1443001443001443,0.0,0.0,2.9753315467601182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1926,14.005928703539487,0.10387899364057868,77.72935721705642,2.3284096379437025,3.600293901542983,2.0775798728115737,0.02026907192986901,0.0,0.0,0.0,0.08360992171070968,0.0,0.0,0.022802705921102638,0.0,0.0,0.012668169956168132,0.0,0.015201803947401758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1927,64.46942692624074,16.598117173932913,18.583310483502423,0.0,0.3400054839594187,0.0,0.005483959418700302,0.0,0.0,0.0,0.0,0.0,0.0,0.003655972945800201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1928,86.80807149287486,0.0,6.5827898908723625,1.5194431636036274,0.0,1.3064576334453155,0.05269745076081944,2.4021254638473533,0.0,0.0,0.8848780273587599,0.0,0.0,0.2525086182289265,0.0,0.0,0.0,0.0,0.1910282590079705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1929,94.13886384129847,0.6812944594729987,1.5529506061516882,0.0,0.06011421701232342,0.4207995190862639,0.4207995190862639,0.020038072337441138,0.0,0.8315800020038072,1.392646027452159,0.0,0.11020939785592626,0.14026650636208796,0.1903616872056908,0.0,0.03005710850616171,0.0,0.0,0.0,0.0,0.0,0.010019036168720569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1930,17.832844256059126,3.6822084556026518,71.35746114552767,1.1129225084229974,0.6477556787305727,0.7477448103467015,0.006521030322791001,0.0,0.0,0.0,0.019563090968373,0.0,0.0,0.08259971742201934,0.0,0.0,0.0,4.510379306597109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1931,84.26352981001142,0.16502348411120044,5.09457115050988,6.12702576905175,0.0,4.172132188042144,0.006347057081200017,0.0,0.0,0.0,0.12694114162400033,0.0,0.0,0.04019802818093344,0.0,0.0,0.0,0.0,0.0,0.004231371387466678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1932,80.78068948744452,0.6384143004803308,8.6945947589226,1.3680306438864231,2.1949291664133277,6.001094424515109,0.018240408585152308,0.0,0.0,0.0,0.17024381346142153,0.0,0.0,0.12768286009606616,0.0,0.0,0.0,0.0,0.006080136195050769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1933,57.92343995804929,0.4374859540040453,40.33560566334557,0.0,0.0029964791370140085,1.2884860289160236,0.007491197842535022,0.0,0.0,0.0,0.0,0.0,0.0,0.0029964791370140085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014982395685070042
SL1934,52.95503842755001,0.002677878049433629,42.516669790857726,1.5317462442760357,0.008033634148300887,1.8905819029001418,0.02677878049433629,0.0,0.0,0.0,0.07498058538414161,0.0,0.0,0.9934927563398763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1935,61.391616541857005,4.037670636462282,15.559901938457005,0.0,1.4226961565769556,1.4146583251838654,0.0053585542620600965,0.0,1.4267150722735007,0.0,0.23041783326858414,0.0,0.0,10.952884911650836,2.0844776079413774,0.0,0.0,0.0,0.0,1.4722627835010114,0.0,0.0013396385655150241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1936,83.33333333333333,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1937,91.19575069030205,0.035832472651392194,6.245389203886769,0.6850325653942626,0.3161688763358135,0.8705183061779398,0.010538962544527117,0.0,0.0,0.0,0.01897013258014881,0.0,0.0,0.34567797146048945,0.0021077925089054233,0.0,0.274013026157705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1938,95.83333333333333,1.0416666666666667,2.0833333333333335,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1939,68.65887773572486,0.3850584169820635,5.74296527892052,1.609346717130163,0.13164390324173111,18.377488892545664,0.006582195162086556,0.07240414678295211,0.0,0.0888596346881685,3.692611485930558,0.0,0.0,1.1815040315945369,0.05265756129669245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1940,95.90653249189835,0.012792085962817671,0.9125021320143272,0.0,0.413610779464438,0.8741258741258742,0.012792085962817671,0.051168343851270684,0.0,0.12365683097390415,1.1342316220365,0.0,0.0,0.5074194098584343,0.051168343851270684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1941,11.48724277473237,1.0590362483138651,50.433372556898085,0.9313204947909193,30.61303561691014,0.12341072812329593,0.004305025399649858,0.0,0.0,1.452228568148552,0.6672789369457279,0.0,0.0,1.3991332548862039,0.9241454524581695,0.12197571965674597,0.11480067732399621,0.12771575352294579,0.0,0.3056568033751399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23534138851419223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1942,68.3584194636049,0.8418361725103026,28.50563060581352,0.0,0.0,0.0,0.011018798069506577,0.0,0.0,0.0,2.26105736386275,0.0,0.0,0.004407519227802631,0.0,0.0,0.0,0.0,0.017630076911210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1943,12.195121951219512,29.99153650842502,28.7604831884281,0.0,1.0617834884973456,0.0,0.10002308224974994,0.007694083249980764,0.0,0.0,0.0,0.0,0.0,15.465107332461336,3.3930907132415173,0.0,6.563053012233592,0.0,0.0,2.462106639993845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1944,58.52426534200318,5.433538916641085,11.500572098345101,0.0,0.9293109703346077,3.499567437836631,0.5637261741969692,0.0,1.7023414171294617,0.0,3.265146652527,0.0,0.0,11.779644461808948,1.3786174755114,0.0,1.4232690536656154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1945,30.23118569265902,6.76622276960973,5.847638108434044,14.86413671003002,1.9372386010828009,1.0468786082672619,36.435480974007646,0.0,0.0,0.17704564698637518,0.0,0.0,0.0,2.296461652939214,0.11289867344058707,0.26941728889231004,0.012829394709157622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025658789418315244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1946,22.340190630405182,1.0709159827770214,49.214293600264966,6.925992713355169,16.78136385382549,0.0,2.6276082876384645,0.0,0.0,0.0,0.04600154565193391,0.0,0.0,0.016560556434696207,0.645861700953152,0.0,0.0,0.3312111286939241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1947,39.7216782386802,0.3145213933891164,43.62649100943564,0.0,0.0,15.012462168417304,0.005934365913002196,0.0,0.0,0.0,0.008901548869503293,1.2373152928609579,0.0,0.0726959824342769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1948,60.34835778195383,0.4768182200656326,24.62906347291953,4.689647434998458,0.8975401789470732,7.673968529997476,0.05329144812498247,0.0,0.0,0.005609626118419207,1.0321712057891341,0.0,0.0,0.18231284884862423,0.0028048130592096036,0.0,0.0,0.005609626118419207,0.0,0.0,0.0,0.0,0.0,0.0028048130592096036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1949,37.8177451176622,0.2916535613187316,42.741543476396075,0.0,5.841649272295771,6.1390215308952625,0.06004632144797415,0.0,0.0028593486403797213,0.011437394561518885,1.672718954622137,0.01715609184227833,0.0,5.204014525491093,0.03717153232493638,0.0,0.0,0.0,0.16298287250164412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1950,85.25216270936868,2.5354316215718757,5.71507454445058,1.1825878888275354,0.4187373458494386,2.360574268360022,0.018406037180195105,0.0,0.0,0.0,0.05061660224553654,0.1150377323762194,0.0,1.35284373274434,0.0,0.11043622308117063,0.6396097920117798,0.0,0.004601509295048776,0.004601509295048776,0.0,0.22547395545739002,0.0,0.0,0.0,0.0,0.013804527885146328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1951,58.966918165989554,0.1073708647707487,12.579802669762042,0.4410911201392919,0.011607661056297156,19.55890887986071,0.005803830528148578,0.0,0.0,0.0,3.3691236215902496,0.0,0.0,4.706906558328497,0.0,0.0,0.0,0.0,0.0,0.0,0.2524666279744631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1952,20.579082668109862,0.0,27.64849140846976,3.389257204708429,0.18941956433500204,32.972534163171424,0.04058990664321472,0.0,0.0,0.0,8.354755784061696,0.033824922202678936,0.0,6.744689487214179,0.0,0.0,0.0,0.0,0.0,0.013529968881071573,0.033824922202678936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1953,97.75290761465877,0.0,0.032916392363396975,2.1922317314022384,0.0021944261575597983,0.0,0.008777704630239193,0.0,0.0,0.0,0.0021944261575597983,0.0,0.0,0.0021944261575597983,0.0,0.0,0.0065832784726793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1954,8.932932556828856,22.008266015404846,54.91733984595153,0.0,0.3663347736238963,1.47003569415743,0.0939319932368965,0.0,0.0,0.0,0.6622205523201202,0.0,0.0,11.290625587074958,0.0,0.0,0.0,0.0,0.0,0.25831298140146536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1955,81.56444994097475,0.04497161167013323,11.968070155714205,0.0,0.2698296700207994,2.4031704986227442,1.574006408454663,0.0,0.0028107257293833268,0.0028107257293833268,0.0,0.0,0.0,1.5065489909494632,0.0,0.0,0.0,0.0,0.0,0.6633312721344651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1956,96.03858498464973,0.15873569634384593,2.201367569076193,0.0,0.0,0.537259279933017,0.022676528049120848,0.0,0.0,0.0,0.0,0.0017443483114708345,0.0,0.40120011163829195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384314819983254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1957,83.96786796364216,0.5840376335512677,8.172540264710573,4.967309838941158,0.011959815021527667,1.6245415404241748,0.011959815021527667,0.0019933025035879445,0.0,0.0,0.5262318609472173,0.0,0.0,0.04385265507893478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08770531015786956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1958,61.21044605413648,0.17727792603888676,5.92642012962257,4.367136866183759,26.959588257720167,1.2695386961494473,0.0057186427754479605,0.013343499809378575,0.0,0.0,0.0,0.0,0.0,0.055280213495996953,0.007624857033930614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019062142584826535,0.0,0.0,0.0,0.0,0.0019062142584826535,0.0,0.003812428516965307,0.0,0.0,0.0,0.0,0.0
