,Unclassified,Hypocreales,Dothideales,Capnodiales,Poales,Pleosporales,Chaetothyriales,Tremellales,Saccharomycetales,Lecanorales,Proteales,Pezizales,Xylariales,Sordariales,Mycosphaerellales,Basidiobolales,Sporidiobolales,Filobasidiales,Botryosphaeriales,Agaricales,Lichinales,Togniniales,Myriangiales,Auriculariales,Diaporthales,Eurotiales,Atractiellales,Microascales,Lecideales,Erythrobasidiales,Conioscyphales,Helotiales,Pleurotheciales,Cystobasidiales,Cystofilobasidiales,Bezerromycetales,Orbiliales,Verrucariales,Thelebolales,Taphrinales,Russulales,Wallemiales,Corticiales,Acarosporales,Lichenostigmatales,Calosphaeriales,Neocelosporiales,Glomerellales,Coniochaetales,Caliciales,Venturiales,Mortierellales,Savoryellales,Trechisporales,Archaeorhizomycetales,Tubeufiales,Leucosporidiales,Agaricostilbales,Sareales,Boletales,Mycocaliciales,Cantharellales,Mytilinidales,Blastocladiales,Hymenochaetales,Peltigerales,Ostropales,Polyporales,Mucorales,Schizosaccharomycetales,Choanoflagellida,Candelariales,Trapeliales,Erysiphales,Atheliales,Phacidiales,Calcarisporiellales,Phaeomoniellales,Thelephorales,Teloschistales,Diversisporales,Glomerales,Trichosphaeriales,Symbiotaphrinales,Sebacinales,Physarida,Archaeosporales,Magnaporthales,Chaetosphaeriales,Myrmecridiales,Amphisphaeriales,Trichosporonales,Tritirachiales,Spiculogloeales,Neophaeothecales,Phallales,Patellariales,Abrothallales,Naohideales,Polypodiales,Ophiostomatales,Pertusariales,Delonicicolales,Umbilicariales,Septobasidiales,Sclerococcales,Geoglossales,Geastrales,Thyridiales,Onygenales,Caryophyllales,Phaeothecales,Gloeophyllales,Monoblastiales,Rhytismatales,Valsariales,Hysteriales,Tremellodendropsidales,Olpidiales,Rhizophlyctidales,Hypnales,Gigasporales
SL1521,78.6664627618902,0.009175714941122496,2.4652087475149105,11.647040831931488,0.0,2.2296987306927667,0.0,0.27221287658663407,0.009175714941122496,0.0,0.0,0.003058571647040832,0.012234286588163328,2.7894173421012387,0.012234286588163328,0.0,0.0,0.24468573176326655,0.4954886068206148,0.5168986083499006,0.0,0.0,0.0,0.0,0.4801957485854106,0.0,0.0,0.0,0.0,0.0,0.0,0.003058571647040832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04893714635265331,0.0,0.0,0.0,0.09175714941122495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003058571647040832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1522,76.81544563226028,0.0,5.250548609852832,2.192426164160174,4.417064282982022,8.163717259567957,0.0,2.7943870669002036,0.00603974149906384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020132471663546134,0.0,0.30400032211954664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05435767349157456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1523,58.45369583687341,4.73623233181432,2.8068278365644552,1.571020313586159,1.450529080095775,5.982853170618676,2.127133698926392,2.783656445508612,0.009268556422337221,0.0,0.0,0.0,0.2888700084961767,0.0,0.7584768672279293,0.30122808372595966,0.0,8.602765119332664,0.061790376148914805,0.061790376148914805,0.0,0.321309955974357,0.0,0.0,0.0,0.356839422259983,0.2981385649185139,0.0,0.0,0.0030895188074457403,0.0,0.1807368502355758,6.664092067660462,0.07105893257125202,1.571020313586159,0.0,0.0,0.0,0.0,0.29195952730362246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05561133853402333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17764733142813008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015447594037228702,0.0,0.01081331582606009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1524,68.7656453830695,0.5535380601487854,0.4371892959136904,1.1317561611959244,1.7804886648097873,9.861439198956386,6.191164545358389,3.1766738356309276,0.010577160385008638,0.0,0.0,0.059937242181715616,0.1974403271868279,1.8510030673765117,0.17276028628847442,0.0,0.0,2.171843599055107,0.031731481155025915,0.12692592462010366,0.0,0.0846172830800691,0.0,0.0,0.0,0.08109156295173289,0.08109156295173289,0.0,0.0,0.0,0.0,0.059937242181715616,0.0,0.017628600641681064,2.9651306279307548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010577160385008638,0.05288580192504319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03878292141169834,0.0,0.0,0.0,0.03878292141169834,0.0,0.0035257201283362127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04230864154003455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035257201283362127
SL1525,12.019728841043197,0.013512904824107021,0.0,0.0788252781406243,0.27025809648214044,14.661501734156118,70.11170667987929,0.0,0.004504301608035674,0.0,0.0,0.0,0.34908337462276473,0.0608080717084816,0.0,0.16891131030133777,0.0,0.12386829422098104,0.8085221386424035,0.4189000495473177,0.0,0.45493446241160307,0.0,0.0,0.0,0.0855817305526778,0.0,0.0,0.0,0.0,0.0,0.16665915949731994,0.0,0.0,0.0,0.0,0.10585108778883834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009008603216071349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08783388135669565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1526,47.430963758616315,0.07189072609633357,0.0,3.103987820865226,14.746056582230304,12.449782213388591,11.109231615004017,0.14378145219266714,0.004228866240960799,0.41442889161415825,0.0,0.0,9.963208863703642,0.11840825474690235,0.021144331204803992,0.0,0.0,0.0,0.012686598722882395,0.004228866240960799,0.0,0.0,0.0,0.0,0.0,0.07611959233729437,0.0,0.0,0.0,0.0,0.0,0.05074639489152958,0.0,0.012686598722882395,0.0,0.0,0.12263712098786315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059204127373451175,0.004228866240960799,0.0,0.0,0.0,0.0,0.0,0.0,0.04651752865056878,0.0,0.0,0.0,0.0,0.03383092992768639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1527,98.86445901503713,0.0,0.5026165015409436,0.0,0.6081039154445984,0.004136761329555092,0.0,0.0,0.006205141994332637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002068380664777546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002068380664777546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010341903323887729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1528,59.317681584739546,0.0,0.0,6.107850330154072,0.0,2.0176082171680116,0.0,1.3206162876008805,0.055025678650036686,0.0,0.5319148936170213,5.759354365370506,0.0,2.512839325018342,0.5135730007336757,9.482758620689655,0.0,0.0,0.0,10.234776228906822,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018341892883345562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1529,64.06569228351407,1.0097438315260097,17.283514065692284,0.07465032217507465,0.4871915763004872,4.891560584629891,0.031431714600031434,8.019016187333019,0.05500550055005501,0.0,0.0,0.0,0.007857928650007858,1.9134056262769135,0.007857928650007858,0.0,0.0,0.7622190790507622,0.0,0.4243281471004243,0.0,0.0,0.0,0.003928964325003929,0.4203991827754204,0.08643721515008644,0.0,0.019644821625019643,0.0,0.0,0.0,0.07465032217507465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10608203677510608,0.05500550055005501,0.0,0.0,0.03536067892503536,0.011786892975011787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027502750275027504,0.0,0.0,0.03536067892503536,0.0,0.003928964325003929,0.015715857300015717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027502750275027504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003928964325003929,0.03928964325003929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1530,6.113252760991873,87.86986872265055,1.3336111689935404,0.0,0.0,0.007814127943321526,0.0,0.023442383829964577,0.148468430923109,0.0,0.0,0.04428005834548864,0.0,0.0,0.0,0.0,0.0,3.2715148989372786,0.0,0.005209418628881017,0.0,0.0,0.0,0.0,0.0,0.763179829131069,0.0,0.4193581996249219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1531,72.84179325676176,0.004116751060063398,1.2267918158988926,4.409040385327899,0.0,15.170227656333621,0.0,0.004116751060063398,1.4820303816228233,0.0,0.45695936766703715,0.0,0.0,2.9969947717261536,0.0,0.0,0.0,0.0,0.0,0.42402535918653,0.0,0.0,0.004116751060063398,0.0,0.0,0.9674364991148985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012350253180190195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1532,74.00134085703112,0.3743225878540701,0.5726576903737639,1.7850159226772446,1.6369629588245154,7.2881166545617075,5.438851332476674,3.6594223140957594,0.019554165037152915,0.0,0.0,0.0,0.22068271970501147,0.03910833007430583,0.022347617185317616,0.0,0.0,1.8492653220850326,0.0,0.06983630370411754,0.0,0.06983630370411754,0.0,0.0,0.0,0.019554165037152915,0.10335772948209397,0.0,0.0,0.0,0.0,0.0,0.0,0.011173808592658808,2.7711045309793843,0.0,0.03910833007430583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008380356444494105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1533,47.54295808575558,10.72480059953964,0.0,0.16594400728012418,1.1027246935388897,30.150955516299984,8.7709437396285,0.5513623467694448,0.016059097478721696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002676516246453616,0.0,0.9581928162303945,0.0,0.0,0.0,0.0,0.0,0.013382581232268079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1534,11.522584071651016,74.34275643965913,0.0,0.8642541583178427,0.0,0.1327764768365401,0.5359341428674891,0.0,0.00965647104265746,1.6971247857470488,0.0,0.0,0.0,6.030466166139584,0.0,0.0,0.0,1.699538903507713,0.0,3.1431813243850035,0.0,0.0,0.0,0.0,0.0,0.002414117760664365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016898824324650556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002414117760664365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1535,61.329643151572256,3.433046755388058,0.0,0.029442939583087975,0.3739253327052173,5.573548463078554,27.190554704981746,0.0,0.029442939583087975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017665763749852785,0.0,0.14132610999882228,0.0,0.008832881874926393,0.0,0.0,0.0,0.16193616770698385,0.0,0.0,0.0,0.0,0.0,0.5329172064538924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42986691791308446,0.0,0.07949593687433754,0.0,0.27676363208102694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28265221999764456,0.0,0.0,0.0,0.1089388764574255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1536,16.010585511081707,11.313264968574265,0.0,9.82467747270923,7.8068144227588485,1.3231888852133642,0.06615944426066821,50.28117763810784,0.09923916639100232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39695666556400927,0.0,0.0,2.811776381078399,0.0,0.0,0.0,0.0,0.0,0.06615944426066821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1537,65.96751301056615,8.653434564174194,0.0,0.19375042242097912,0.0,8.980106788023521,0.0,2.4534210467028634,0.0067587356658481085,0.0,0.0,0.0,0.0,4.875301326965102,0.46860567283213556,0.0,0.0,5.99049271183004,0.0,0.3965124923964224,0.0,0.0,0.0,0.0,0.0,0.5722396197084731,0.0,0.0,0.0,0.0,0.0,0.680379390362043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2838668979656206,0.0,0.0,0.0,0.0,0.0,0.09687521121048956,0.0,0.0,0.0,0.0,0.0,0.3807421091761101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1538,41.99847226200706,10.522295426334384,36.75642127375155,1.694834335911391,0.0,3.7525064451446575,1.8905757662560871,1.4608994557433401,0.01909672491167765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1744485820681754,0.0,0.46786976033610234,0.0,0.0,0.0,0.0,0.0,0.08593526210254941,0.0,0.0,0.0,0.11458034947006589,0.0,0.0,0.0,0.06206435596295235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1539,19.840680676107812,0.0,0.30550479671082686,0.30264961169483784,0.0,1.5246687985381453,7.19792142530836,1.1306532663316582,0.005710370031978072,0.0,0.0,0.0,0.33405664687071723,0.0,62.55710370031978,0.0,0.0,0.24840109639104613,0.0,3.4490634993147555,0.0,0.0,0.793741434444952,0.0,0.2598218364550023,0.037117405207857466,0.0,0.0,0.0,0.1656007309273641,0.0,0.0,0.0,0.157035175879397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005710370031978072,0.0,0.1113522156235724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.573206943809959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1540,95.703125,0.390625,0.0,0.0,0.0,1.5625,1.171875,0.0,0.0,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1541,12.331916105539394,0.0,0.0,0.0,2.0932929186077263,1.139207030534817,0.004068596537624347,0.6062208841060276,0.010171491344060866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.81105437679273,0.0,0.0,0.0020342982688121734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020342982688121734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1542,71.84163556709395,0.0,6.480610092487425,14.054843420412137,1.6680188220022716,3.55346422196982,0.012980691221807561,1.7069608956676943,0.00973551841635567,0.0,0.0,0.0,0.0064903456109037805,0.0,0.00973551841635567,0.0,0.0,0.025961382443615122,0.0,0.5971117962031478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01947103683271134,0.0,0.0,0.0,0.00973551841635567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032451728054518902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1543,2.808366592139081,0.0,0.002089558476293959,0.0,0.0,0.0,0.0,66.9327371126481,30.24844850283135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002089558476293959,0.0,0.0,0.0,0.0,0.0,0.002089558476293959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004179116952587918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
