,Unclassified,Ascomycota,Anthophyta,Basidiomycota,Basidiobolomycota,Cercozoa,Rozellomycota,Mortierellomycota,Haplosporidia,Blastocladiomycota,Glomeromycota,Mucoromycota,Choanoflagellata,Calcarisporiellomycota,Eumycetozoa,Monilophyta,Streptophycophyta,Olpidiomycota,Chytridiomycota,Bryophyta
SL1762,45.50877548949985,26.628791721619155,13.965709647965912,13.87237496195597,0.0,0.02434817895911535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1763,42.36552814441708,45.85830361410346,9.09592264421486,2.6765689915070405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036766057575646164,0.0,0.0,0.0,0.0
SL1764,55.78242404442992,43.25383861483176,0.5962103887618425,0.3675269519764783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1765,32.668549841745225,65.34730966885614,1.5519177755845217,0.3641561447095259,0.0,0.006806656910458429,0.0,0.061259912194125854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1766,82.75569723277265,8.440721649484535,1.1326641345632122,7.65735214324471,0.0,0.013564839934888768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1767,5.8478140125366975,92.43037372054273,0.3015155121796398,1.4202967547409346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1768,58.53958273792512,31.600457273506716,4.369819948556731,5.490140040011432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1769,29.76212372018883,48.50714241922629,3.721414996014959,14.836613328428667,0.0,1.661455459505855,0.0,0.0,1.5081846606584512,0.0030654159769480716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1770,60.962428400375394,19.688683214135466,17.85702728067053,1.4918611048186143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1771,18.793854343092185,31.339220904911688,11.571497701427534,38.29542705056859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1772,48.93873182912691,35.72638901275305,3.268527601890663,12.066351556229376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1773,83.22125930454169,10.956884461864863,0.003595958143047215,5.8110683591643,0.0,0.0,0.0,0.0,0.003595958143047215,0.0,0.0,0.003595958143047215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1774,24.524264920413653,56.741336272571075,0.0,13.599377573183778,3.9485201154083054,1.1832593120886958,0.0,0.0,0.0,0.0,0.0,0.0,0.0032418063344895774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1775,9.933106816733913,55.144404332129966,34.04650668931833,0.6742408154597579,0.0,0.0,0.0,0.2017413463580378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1776,15.233650636667079,2.178884905427123,0.0,82.5874644579058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1777,3.162199000454339,95.3566560654248,0.0,1.4811449341208542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1778,44.81186396860091,50.313755904956636,1.7250699193870596,3.109356271592752,0.0,0.03995393546264307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1779,34.15589502546024,20.698959829394614,0.08704356530443487,43.79596988292641,0.0,0.2828915872394133,0.0,0.0,0.6354180267223746,0.339469904687296,0.004352178265221744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1780,85.49280177187154,12.200601170700839,1.9174181300427147,0.38917892738490745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1781,22.016637445443354,64.09146864624911,0.0,13.884433170440557,0.0,0.0,0.0,0.0,0.0,0.007460737866975044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1782,72.05164187482458,19.152399663205163,4.911591355599215,3.8843671063710357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1783,16.589406230826913,69.3435135319381,2.133751448633172,11.42204649260345,0.1908787238393892,0.0,0.0,0.3204035721589747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1784,2.833326134842137,25.989432614923913,0.0,71.17724125023395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1785,57.170979634203086,36.04996599735137,3.6436522423851962,3.1354021260603457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1786,29.32521562658549,63.474222378331966,2.6772821293369238,4.363267376966007,0.0,0.16001248877961208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1787,32.78707668353445,55.44959128065395,2.70533281432464,9.05799922148696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1788,55.277656044575224,37.18149377073812,0.47580291742315156,7.065047267263507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1789,13.92636169996957,83.02059032356223,0.0012678770666396187,2.4381275991479865,0.0,0.6136525002535754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1790,43.44852411807055,42.377609791216706,1.2958963282937366,10.646148308135349,0.755939524838013,0.0,1.4758819294456444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1791,40.50132873662285,47.70523594053006,0.0,11.793435322847088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1792,84.57403485909758,11.329206711190748,0.0,2.3212249552044306,1.75109952761036,0.0,0.0,0.01628929793125916,0.0,0.00814464896562958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1793,18.41428053642624,67.47191011235955,0.001812250815512867,13.570134106560348,0.5110547299746285,0.0,0.0,0.0,0.030808263863718738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1794,81.45640318689561,12.327933991525938,3.1382407200924445,3.0429582176090175,0.0,0.0,0.0,0.03446388387698421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1795,65.32114975159688,12.843772178850248,0.0044357700496806245,21.185237757274663,0.2350958126330731,0.0,0.0,0.2550567778566359,0.0,0.0,0.15525195173882186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1796,93.2987012987013,5.922077922077922,0.24242424242424243,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.017316017316017316,0.0,0.0,0.03463203463203463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1797,57.38895367327467,40.459026820735716,0.28622919537792857,1.8551892293013887,0.0,0.005300540655146825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005300540655146825,0.0,0.0,0.0,0.0,0.0
SL1798,8.535762483130904,88.71176338281602,0.9306117858749438,1.301731893837157,0.0,0.008434547908232119,0.0,0.0,0.5116959064327485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1799,75.23004227804029,23.19074857000746,1.088037801541905,0.4911713504103457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1800,39.500306560392396,52.682403433476395,1.8087063151440834,5.288166768853464,0.7204169221336604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1801,53.59128690169103,42.814560045858414,0.5445686443106907,3.049584408139868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1802,73.64938271604939,23.078189300411523,2.9563786008230455,0.3094650205761317,0.0,0.006584362139917695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1803,82.20615522426259,16.354213321389725,0.358308273082091,1.081323181265596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1804,58.86110208942297,39.94442640106817,0.6279094944245968,0.2129118400635127,0.0,0.0,0.028869402042510196,0.13352098444660965,0.0,0.0,0.19125978853163003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1805,8.14389634007729,91.36735621732213,0.0,0.48874744260059105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1806,75.2373438187133,9.817109449776238,0.33499754248907054,14.363504669270766,0.2470445197506273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1807,77.54088591670529,18.1487121763888,0.4767264781831424,3.8270542276368933,0.0,0.0,0.0,0.0,0.0,0.0066212010858769784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1808,4.540420819490587,87.50072856560004,0.0,6.4580054788133125,1.4221600512910182,0.0,0.0,0.07868508480503585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1809,9.023468740520117,89.49835911861229,0.0,1.2740961363448333,0.0,0.16546703069413418,0.0,0.0,0.038608973828631314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1810,92.49510222534786,2.1047872607625457,0.2963781584367308,5.1037323554528555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1811,62.3867654270008,12.246109376209771,0.0,25.367125196789427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1812,68.37963401915236,30.406750734806106,0.0,0.815397743434152,0.0,0.01896273821939888,0.1422205366454916,0.0,0.0474068455484972,0.00948136910969944,0.18014601308428937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1813,30.34530213937195,30.808207181283624,3.6344301263605656,35.212060552983864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1814,28.011814083631275,51.63998134618374,0.0,20.348204570184983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1815,72.65779249729317,10.661741290363672,15.0117826890007,1.4139226800840712,0.2547608432583912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1816,86.38610405205395,8.120863470077355,1.5247563461699574,1.7649194336619285,1.7984305621491803,0.0,0.0,0.404926135887626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1817,61.41231448228117,33.07083207130803,0.25528968889273507,5.252909869758989,0.0,0.0,0.0,0.0,0.008653887759075765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1818,52.8240348731458,2.7754257220810987,43.59770439364004,0.799698936870825,0.0,0.0,0.0,0.00313607426223853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1819,77.13217804960924,22.689432551817873,0.0,0.1783893985728848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1820,85.1215703769797,14.343073834485836,0.3479812625474013,0.13383894713361588,0.0,0.0,0.049074280615659154,0.004461298237787196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1821,50.88549247937894,48.47768073750606,0.0,0.6307617661329452,0.0,0.0,0.0,0.0,0.0,0.0060650169820475495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1822,9.351333552848205,85.72055756777522,3.336626056415322,1.5914828229612556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1823,58.58877086494689,40.25796661608498,0.3186646433990895,0.8042488619119879,0.0,0.0,0.030349013657056147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1824,66.08614315620684,32.27027749320743,0.004454144581533117,1.639125206004187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1825,15.522107243650048,71.18218877391031,8.28890979408383,5.001567889620571,0.0,0.0,0.0,0.005226298735235706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1826,38.72068080317896,57.78738966838977,0.9986988782220346,2.4932306502092345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1827,42.63938478439989,42.35786871738534,1.4350453172205437,13.51963746223565,0.0,0.048063718758582806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1828,96.49467190128996,3.393157599551318,0.0,0.08412787436904094,0.0,0.0,0.0,0.0,0.0,0.028042624789680313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1829,42.48480284038948,50.88762171176502,0.814998117166066,4.586045510785949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2265318198934854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1830,49.84606503752165,31.075620550317492,3.3288435635943814,15.605156821243025,0.0,0.14431402732345583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1831,26.25090645395214,67.73023930384336,2.046571589718798,3.843364757070341,0.0,0.06445894770767867,0.0,0.04028684231729917,0.0,0.024172105390379502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1832,25.85182596540276,61.77267167569457,0.5198322558098899,11.842565088240434,0.0,0.013105014852350166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1833,20.96679830334942,55.265467310223784,5.3166593535176245,18.01228609039052,0.292525961679099,0.007313149041977476,0.0,0.0,0.13894983179757203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1834,36.16732923744127,59.016985905312616,0.5149981929887966,3.6863028550777015,0.0,0.0,0.0,0.6143838091796169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1835,40.01012448514692,59.27195747716238,0.0,0.717918037690697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1836,64.71028971028971,33.29170829170829,0.0,1.998001998001998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1837,46.83872045435563,42.265931679612464,2.5014616219827945,6.969848826526351,1.4156852919067904,0.0,0.0,0.0,0.008352125615969264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1838,24.523198557458908,52.53138220403634,0.0,13.433663915666829,9.511755322837923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1839,6.469283944176341,88.36137559236555,0.0,5.16934046345811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1840,27.37046438703897,57.197252501119905,0.5599522174107809,13.326862774376586,1.5454681200537554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1841,13.249840459476706,79.51699106573069,0.0,5.641751754945756,0.8515475430759413,0.0,0.0,0.0,0.7398691767708998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1842,63.42547688328484,28.815066278693823,4.251535725832525,3.4513417394115744,0.0,0.02424830261881668,0.0,0.032331070158422244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1843,21.417450871851646,50.68675615831719,23.479449211181844,1.003321339606975,3.350747301411569,0.0,0.0,0.06227511763077775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1844,84.94594099321972,5.66703316840755,1.6034451163643026,7.774418178486348,0.0,0.00916254352208173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1845,87.34144297726024,9.8731543818082,0.5692160998584184,2.216186541073131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1846,24.979861446753667,60.46399226679555,1.3210890929595618,13.235057193491219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1847,56.66012255339402,32.565887322267834,8.42405854006782,2.0286751145219823,0.19632339817954667,0.0,0.0,0.12493307156880243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1848,13.75053214133674,84.43309209592735,0.0,0.6243791684404711,1.1872664490799867,0.004730145215458115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1849,15.519585626416315,60.49854321786986,0.0,15.57138232437682,7.879572677241826,0.24603431531239883,0.0,0.0,0.24603431531239883,0.006474587245063127,0.0,0.019423761735189383,0.0,0.0,0.0,0.0,0.012949174490126255,0.0,0.0,0.0
SL1850,70.73170731707317,13.452221850985634,8.152355496157702,7.663715335783495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1851,86.11037410453702,6.115680551870523,0.7473246661360219,7.022198638011851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004422039444591846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1852,92.6547488751064,7.193238477441323,0.0,0.12769062385990515,0.0,0.012161011796181443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012161011796181443,0.0,0.0
SL1853,73.14604248710411,19.121970159187974,0.5352487658771978,6.633756725275944,0.5602085528870153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002773309667757502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1854,90.88491456685061,4.49438202247191,1.5358021408151055,3.0849012698623763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1855,9.714097388151933,90.17879212325946,0.0,0.10711048858861333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1856,89.0909090909091,9.090909090909092,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1857,94.53347969264544,4.873765093304061,0.0,0.570801317233809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021953896816684963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1858,67.75237498695063,28.39544837665727,0.0,3.852176636392108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1859,19.069375976914753,72.42996272694481,0.4088012504508837,8.091860045689552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1860,94.30147058823529,5.5437306501547985,0.0,0.14512383900928794,0.0,0.009674922600619196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1861,40.09922480620155,58.306976744186045,0.0,1.5937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1862,82.11009174311927,7.568807339449541,0.0,10.321100917431192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1863,3.17135116830342,93.36776159837453,0.34541144598713175,0.7991872671859126,1.3528614967829327,0.0,0.0,0.0,0.0,0.9634270233660684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1864,89.26832435239888,7.128481464649743,1.240018178276959,2.363176004674414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1865,9.818059550939589,81.84705047259685,1.3299958904621363,6.44823850263384,0.0,0.4296335039414204,0.0,0.0,0.1270220794261591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1866,74.8428241892442,24.718440454113708,0.0,0.4342123117282555,0.0,0.0,0.0,0.004523044913835994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1867,70.7064664712568,24.122151103666926,4.342884488843692,0.8284979362325776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1868,19.409480136633757,79.99625660942398,0.0,0.5427916335220626,0.03275466754012447,0.014037714660053343,0.0,0.004679238220017781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1869,53.35870693490188,37.71934160446839,8.758835450546192,0.1433443724976521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019771637585883052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1870,8.446315789473685,77.91157894736843,0.6147368421052631,13.027368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1871,23.573200992555833,70.43010752688173,1.1540430895269604,3.6787585174681947,1.163889873567293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1872,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1873,32.0838371624345,62.531237404272474,0.0,4.5304312777106,0.2015316404675534,0.45949214026602175,0.0,0.0,0.19347037484885127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1874,58.727970857536675,31.53490203800335,0.6005710347543566,9.136556069705621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1875,58.655948336752886,41.340688170596344,0.0,0.003363492650768558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1876,91.21732472930111,7.612381056545991,0.0,1.1156075686317402,0.0,0.010937329104232747,0.0,0.032811987312698236,0.010937329104232747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1877,25.636305058222487,44.700142679615226,1.5740783357113268,28.084871358217885,0.0,0.0,0.0,0.004602568233074055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1878,47.507498928724466,50.16426224825025,2.185402085416369,0.14283673760891302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1879,40.51724137931034,59.17686318131257,0.0,0.29662588060808304,0.0,0.009269558769002595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1880,19.510049625732353,77.46759389885645,0.0,1.4837928001195,1.0273688403511976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111948349404989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1881,79.52117738817864,18.227135542066534,2.22794940486283,0.023737664891993623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1882,9.481241641444358,90.47652565636658,0.0,0.04223270218906173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1883,11.77126295842158,84.966373128228,2.5526697135213468,0.7096941998290789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1884,84.41078684891023,13.10491318803103,2.3180642777983005,0.16623568526043592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1885,53.086919771782775,15.878354581953934,2.5744875677960133,28.46023807846728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1886,36.52849162011173,48.9340782122905,0.0,14.537430167597766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1887,15.579299157183456,79.72849354165905,0.36225255223389075,2.367448497932599,0.0,0.0,0.0,0.010977350067693658,0.0,0.0,1.566101942990962,0.0,0.0,0.38542695793235515,0.0,0.0,0.0,0.0,0.0,0.0
SL1888,78.74790370927914,20.074211992763672,0.9164256757648985,0.26145862219229093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1889,28.642998027613412,29.765285996055226,11.084812623274162,30.471400394477318,0.0,0.0,0.0,0.03550295857988166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1890,3.1049778215869885,45.87107629034177,0.0,51.023945888071246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1891,72.06226499434672,27.787857274328836,0.0,0.14987773132444585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1892,14.822491141271646,73.45390118339239,1.032961155311894,10.63047402553988,0.0,0.060172494484188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
