,Fungi,Viridiplantae,Unclassified,Rhizaria,Choanoflagellozoa,Metazoa,Amoebozoa,Ichthyosporia,Stramenopila
SL1756,88.2627362158142,0.10141644974814915,11.52766978803962,0.10817754639802576,0.0,0.0,0.0,0.0,0.0
SL1757,93.90411481792503,0.4523246049316742,5.469883197190625,0.0,0.17367737995266813,0.0,0.0,0.0,0.0
SL1758,91.22152657519648,1.9528440122552284,6.825629412548288,0.0,0.0,0.0,0.0,0.0,0.0
SL1759,18.083989501312335,0.4461942257217848,81.45406824146981,0.015748031496062992,0.0,0.0,0.0,0.0,0.0
SL1760,84.20305529268623,0.0,15.796944707313775,0.0,0.0,0.0,0.0,0.0,0.0
SL1761,83.99307273626917,3.9646214745175654,11.708312716476991,0.33399307273626916,0.0,0.0,0.0,0.0,0.0
SL1762,78.05530432774646,5.72093828775954,16.18912001847326,0.03463736602074394,0.0,0.0,0.0,0.0,0.0
SL1763,77.93136814458997,8.791512596329959,13.27711925908007,0.0,0.0,0.0,0.0,0.0,0.0
SL1764,70.61390309960879,0.586819139331929,28.799277761059283,0.0,0.0,0.0,0.0,0.0,0.0
SL1765,92.01183431952663,1.3866475404936944,6.559679636602714,0.011953858107704262,0.0029884645269260654,0.0,0.0,0.02689618074233459,0.0
SL1766,84.94063324538259,1.1477572559366755,13.898416886543536,0.013192612137203167,0.0,0.0,0.0,0.0,0.0
SL1767,96.5513201977368,0.2741138158048872,3.174565986458309,0.0,0.0,0.0,0.0,0.0,0.0
SL1768,86.56114471975913,4.508162757934864,8.930692522306014,0.0,0.0,0.0,0.0,0.0,0.0
SL1769,79.21893552217232,3.9517835940323165,13.788653141293686,3.0406277425016777,0.0,0.0,0.0,0.0,0.0
SL1770,73.3809250128558,16.95151093499501,9.667564052149189,0.0,0.0,0.0,0.0,0.0,0.0
SL1771,77.93284905336613,11.222330263684722,10.84482068294915,0.0,0.0,0.0,0.0,0.0,0.0
SL1772,87.20868751779396,3.0178549640053687,9.769390328222231,0.004067189978443893,0.0,0.0,0.0,0.0,0.0
SL1773,20.941591479546844,0.003391900142459806,79.05162472016823,0.003391900142459806,0.0,0.0,0.0,0.0,0.0
SL1774,75.8613751823349,0.0,23.10748956289925,1.0311352547658568,0.0,0.0,0.0,0.0,0.0
SL1775,64.68071402281929,29.816893632683108,5.502392344497608,0.0,0.0,0.0,0.0,0.0,0.0
SL1776,91.19893629059635,0.0,8.801063709403644,0.0,0.0,0.0,0.0,0.0,0.0
SL1777,97.6073668972173,0.00804246421103426,2.3845906385716584,0.0,0.0,0.0,0.0,0.0,0.0
SL1778,86.88037529319782,1.9881603931643024,11.084552663911538,0.04691164972634871,0.0,0.0,0.0,0.0,0.0
SL1779,84.44942903752039,0.06525285481239804,14.526916802610113,0.9584013050570962,0.0,0.0,0.0,0.0,0.0
SL1780,92.49607711275499,1.7064559515803632,5.797466935664649,0.0,0.0,0.0,0.0,0.0,0.0
SL1781,93.09668989547038,0.2893230462916874,6.613987058237929,0.0,0.0,0.0,0.0,0.0,0.0
SL1782,84.43420914895844,5.08217313932796,10.483617711713597,0.0,0.0,0.0,0.0,0.0,0.0
SL1783,91.68000492489534,2.1638758926372814,6.156119182467372,0.0,0.0,0.0,0.0,0.0,0.0
SL1784,97.30013838620395,0.0,2.69986161379604,0.0,0.0,0.0,0.0,0.0,0.0
SL1785,87.64660154797716,3.5420961908946498,8.811302261128198,0.0,0.0,0.0,0.0,0.0,0.0
SL1786,92.18244302826065,2.322244836675453,5.338493877414835,0.15681825764906077,0.0,0.0,0.0,0.0,0.0
SL1787,87.59335188168106,2.573583247913311,9.833064870405623,0.0,0.0,0.0,0.0,0.0,0.0
SL1788,88.10495626822157,0.4752186588921283,11.416909620991254,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0
SL1789,91.8463245885381,0.08500791045833432,7.4299275071430255,0.6387399938605398,0.0,0.0,0.0,0.0,0.0
SL1790,71.18685037466763,1.168318427201676,27.644831198130692,0.0,0.0,0.0,0.0,0.0,0.0
SL1791,77.640761569212,0.0,22.352462903990784,0.006775526797208483,0.0,0.0,0.0,0.0,0.0
SL1792,41.48636633076467,0.007409602845287492,58.50622406639004,0.0,0.0,0.0,0.0,0.0,0.0
SL1793,93.14001631497129,0.0,6.832279016792107,0.027704668236597868,0.0,0.0,0.0,0.0,0.0
SL1794,87.84787352141791,3.05095126899667,9.101175209585422,0.0,0.0,0.0,0.0,0.0,0.0
SL1795,89.94039679893298,0.018756252084028008,10.040846948982994,0.0,0.0,0.0,0.0,0.0,0.0
SL1796,11.105667156622571,0.0,88.86166911644618,0.0,0.03266372693124286,0.0,0.0,0.0,0.0
SL1797,93.57481888583563,0.28478641019235573,6.130402198351237,0.004996252810392206,0.0,0.0,0.004996252810392206,0.0,0.0
SL1798,95.52999098198835,0.8335567525408857,3.107558068683127,0.528894196787638,0.0,0.0,0.0,0.0,0.0
SL1799,90.5284147557328,1.0380622837370241,8.433522960530174,0.0,0.0,0.0,0.0,0.0,0.0
SL1800,85.7678422660372,1.6523188003332407,12.579838933629548,0.0,0.0,0.0,0.0,0.0,0.0
SL1801,92.55503171319066,0.34935386493911746,7.095614421870231,0.0,0.0,0.0,0.0,0.0,0.0
SL1802,88.4699774405884,3.285021168762941,8.23882072993603,0.00618066071263018,0.0,0.0,0.0,0.0,0.0
SL1803,90.8807855817017,0.40117358242021434,8.71804083587809,0.0,0.0,0.0,0.0,0.0,0.0
SL1804,79.52396915856521,0.6034193764666443,19.872611464968152,0.0,0.0,0.0,0.0,0.0,0.0
SL1805,91.74897680763983,0.0,8.251023192360163,0.0,0.0,0.0,0.0,0.0,0.0
SL1806,93.77772286402669,0.7413356397108791,5.4809414962624325,0.0,0.0,0.0,0.0,0.0,0.0
SL1807,85.7756171475472,0.4735147420923038,13.74455458046594,0.0063135298945640505,0.0,0.0,0.0,0.0,0.0
SL1808,96.10860615565575,0.2499509900019604,3.641442854342286,0.0,0.0,0.0,0.0,0.0,0.0
SL1809,93.60491579426491,0.0,6.175087240175998,0.21999696555909573,0.0,0.0,0.0,0.0,0.0
SL1810,91.00370687197035,0.30890599752875203,8.687387130500904,0.0,0.0,0.0,0.0,0.0,0.0
SL1811,93.21248596880896,0.0,6.787514031191039,0.0,0.0,0.0,0.0,0.0,0.0
SL1812,43.62076011442583,0.0,56.31385369840621,0.06538618716796077,0.0,0.0,0.0,0.0,0.0
SL1813,87.07462137470108,3.648292353915016,9.258691520019621,0.018394751364277394,0.0,0.0,0.0,0.0,0.0
SL1814,80.44594396362037,0.029338418659234266,19.524717617720405,0.0,0.0,0.0,0.0,0.0,0.0
SL1815,76.14520824668766,14.366347810587607,9.488443942724734,0.0,0.0,0.0,0.0,0.0,0.0
SL1816,88.16022782225565,1.4937402611358874,10.346031916608457,0.0,0.0,0.0,0.0,0.0,0.0
SL1817,90.5149396058487,0.09324009324009325,9.383343928798475,0.008476372112735749,0.0,0.0,0.0,0.0,0.0
SL1818,48.27868603839971,43.00403409263247,8.714246716612575,0.0,0.003033152355242804,0.0,0.0,0.0,0.0
SL1819,95.68247294245893,0.0038931713774040333,4.313633886163669,0.0,0.0,0.0,0.0,0.0,0.0
SL1820,67.46277520892546,0.35209773893861623,32.18088491070292,0.004242141432995376,0.0,0.0,0.0,0.0,0.0
SL1821,94.44663475077444,0.0,5.55336524922557,0.0,0.0,0.0,0.0,0.0,0.0
SL1822,90.15151515151516,3.078865578865579,6.76961926961927,0.0,0.0,0.0,0.0,0.0,0.0
SL1823,94.00036583135174,0.3155295408816536,5.684104627766599,0.0,0.0,0.0,0.0,0.0,0.0
SL1824,93.23176325130619,0.5902763929326367,6.173972001754875,0.003988354006301599,0.0,0.0,0.0,0.0,0.0
SL1825,83.98987894423497,8.161341536019052,7.848779519745982,0.0,0.0,0.0,0.0,0.0,0.0
SL1826,92.44338418117061,1.001276795914253,6.555339022915127,0.0,0.0,0.0,0.0,0.0,0.0
SL1827,92.06564033158519,1.3534088986635087,6.5301979360514295,0.050752833699881574,0.0,0.0,0.0,0.0,0.0
SL1828,10.248366013071895,0.0,89.7516339869281,0.0,0.0,0.0,0.0,0.0,0.0
SL1829,91.05295950155764,0.9121495327102803,8.034890965732087,0.0,0.0,0.0,0.0,0.0,0.0
SL1830,87.30925079748255,3.060608673161479,9.492197603241658,0.1379429261143202,0.0,0.0,0.0,0.0,0.0
SL1831,90.58696435001801,1.8509182571119913,7.490097227223623,0.06481814908174288,0.0,0.007202016564638099,0.0,0.0,0.0
SL1832,90.8458631502774,0.4663504060464742,8.675725657312856,0.012060786363270886,0.0,0.0,0.0,0.0,0.0
SL1833,85.54643912044634,4.949130292090581,9.327207088939941,0.1772234985231375,0.0,0.0,0.0,0.0,0.0
SL1834,89.42172073342736,0.4314278602837468,10.14685140628889,0.0,0.0,0.0,0.0,0.0,0.0
SL1835,87.28687303426585,0.16139711968217182,12.551729846051979,0.0,0.0,0.0,0.0,0.0,0.0
SL1836,42.07119741100323,0.0,57.92880258899677,0.0,0.0,0.0,0.0,0.0,0.0
SL1837,90.9865337400491,2.2840562458150435,6.725690052823451,0.003719961312402351,0.0,0.0,0.0,0.0,0.0
SL1838,91.95537110549742,0.0,8.044628894502587,0.0,0.0,0.0,0.0,0.0,0.0
SL1839,93.09274983670804,0.0,6.903167864141084,0.004082299150881777,0.0,0.0,0.0,0.0,0.0
SL1840,92.65462617293916,0.6390206168230586,6.706353210237783,0.0,0.0,0.0,0.0,0.0,0.0
SL1841,92.74920789666098,0.008704432296925595,6.467393196615717,0.774694474426378,0.0,0.0,0.0,0.0,0.0
SL1842,88.77306334510091,1.8384067141810432,9.378538599880104,0.009991340837940451,0.0,0.0,0.0,0.0,0.0
SL1843,70.08585255900292,22.986276849642003,6.927870591355078,0.0,0.0,0.0,0.0,0.0,0.0
SL1844,73.64153188488828,1.5997532061169626,24.745493808117757,0.013221100876999691,0.0,0.0,0.0,0.0,0.0
SL1845,90.45175378736181,0.5923297393203221,8.953186843182749,0.0027296301351166915,0.0,0.0,0.0,0.0,0.0
SL1846,89.89939637826961,1.1468812877263581,8.953722334004024,0.0,0.0,0.0,0.0,0.0,0.0
SL1847,85.63061090431356,8.074228158528575,6.295160937157871,0.0,0.0,0.0,0.0,0.0,0.0
SL1848,96.0733578464751,0.0,3.9221026828271826,0.004539470697716646,0.0,0.0,0.0,0.0,0.0
SL1849,87.39639057080713,0.0,12.086297101875257,0.517312327317618,0.0,0.0,0.0,0.0,0.0
SL1850,82.54847645429363,8.098419423170931,9.353104122535441,0.0,0.0,0.0,0.0,0.0,0.0
SL1851,85.74891774891775,0.7878787878787878,13.463203463203463,0.0,0.0,0.0,0.0,0.0,0.0
SL1852,12.82430587164315,0.2162039144287665,86.9481110605371,0.01137915339098771,0.0,0.0,0.0,0.0,0.0
SL1853,91.22862404630361,0.5235464351486451,8.245198631938964,0.0,0.002630886608787161,0.0,0.0,0.0,0.0
SL1854,89.5291001873264,1.51798979394096,8.95291001873264,0.0,0.0,0.0,0.0,0.0,0.0
SL1855,90.12946253432719,0.0,9.870537465672813,0.0,0.0,0.0,0.0,0.0,0.0
SL1856,33.92857142857143,1.7857142857142858,64.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
SL1857,8.623583718002518,0.0,91.37641628199748,0.0,0.0,0.0,0.0,0.0,0.0
SL1858,92.28620921271255,0.0,7.713790787287446,0.0,0.0,0.0,0.0,0.0,0.0
SL1859,87.92160437556974,0.4649042844120328,11.613491340018232,0.0,0.0,0.0,0.0,0.0,0.0
SL1860,10.127277721820347,0.0,89.8635656075451,0.009156670634557275,0.0,0.0,0.0,0.0,0.0
SL1861,90.42616688551988,0.05968723886832995,9.514145875611794,0.0,0.0,0.0,0.0,0.0,0.0
SL1862,24.26868905742145,0.10834236186348863,75.62296858071505,0.0,0.0,0.0,0.0,0.0,0.0
SL1863,96.73765148878272,0.33066481030281936,2.93168370091447,0.0,0.0,0.0,0.0,0.0,0.0
SL1864,90.41904998756529,1.231037055458841,8.349912956975876,0.0,0.0,0.0,0.0,0.0,0.0
SL1865,91.70600134861766,1.3621038435603507,6.378961564396493,0.5529332434254889,0.0,0.0,0.0,0.0,0.0
SL1866,91.89664038395613,0.029996571820363388,8.073363044223518,0.0,0.0,0.0,0.0,0.0,0.0
SL1867,90.1894374282434,4.1991963260619976,5.611366245694604,0.0,0.0,0.0,0.0,0.0,0.0
SL1868,89.0731036852504,0.22334850957821492,10.686367150588437,0.01718065458293961,0.0,0.0,0.0,0.0,0.0
SL1869,84.27149237067361,8.406215109787867,7.3036844064011905,0.0,0.018608113137327874,0.0,0.0,0.0,0.0
SL1870,95.27219527219528,0.5698005698005698,4.158004158004158,0.0,0.0,0.0,0.0,0.0,0.0
SL1871,86.52956490794328,1.3054634676256298,12.164971624431084,0.0,0.0,0.0,0.0,0.0,0.0
SL1872,5.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1873,93.66594360086768,0.0072306579898770785,5.697758496023138,0.6290672451193059,0.0,0.0,0.0,0.0,0.0
SL1874,88.42457903552852,0.5730406418055188,11.002380322665962,0.0,0.0,0.0,0.0,0.0,0.0
SL1875,94.4120620948076,0.0,5.587937905192411,0.0,0.0,0.0,0.0,0.0,0.0
SL1876,14.051282051282051,0.0,85.8974358974359,0.03076923076923077,0.010256410256410256,0.010256410256410256,0.0,0.0,0.0
SL1877,93.37573554863275,1.5013845621322257,5.118553132571824,0.0,0.0,0.004326756663205262,0.0,0.0,0.0
SL1878,92.78652975317303,1.9707889533771286,5.242681293449837,0.0,0.0,0.0,0.0,0.0,0.0
SL1879,94.29922500985157,0.0,5.70077499014843,0.0,0.0,0.0,0.0,0.0,0.0
SL1880,92.28602177766523,0.0,7.201190174727779,0.0,0.5127880476069892,0.0,0.0,0.0,0.0
SL1881,89.19296649007053,2.171157408912146,8.635876101017324,0.0,0.0,0.0,0.0,0.0,0.0
SL1882,90.47941495124594,0.0,9.520585048754063,0.0,0.0,0.0,0.0,0.0,0.0
SL1883,94.10345076003169,2.510626035588214,3.385923204380088,0.0,0.0,0.0,0.0,0.0,0.0
SL1884,90.62667380824853,2.3053918943045884,7.065702553115515,0.0022317443313693984,0.0,0.0,0.0,0.0,0.0
SL1885,88.6059024947008,2.683841513125713,8.710255992173488,0.0,0.0,0.0,0.0,0.0,0.0
SL1886,94.74400956390664,0.0,5.255990436093352,0.0,0.0,0.0,0.0,0.0,0.0
SL1887,96.36513999921237,0.29240341826487615,3.3424565825227424,0.0,0.0,0.0,0.0,0.0,0.0
SL1888,94.85785953177258,0.8766968325791855,4.265443635648239,0.0,0.0,0.0,0.0,0.0,0.0
SL1889,85.56231966771298,9.676907955230032,4.760772377056977,0.0,0.0,0.0,0.0,0.0,0.0
SL1890,97.27628124643306,0.0,2.7237187535669443,0.0,0.0,0.0,0.0,0.0,0.0
SL1891,94.46163366336634,0.06426123381568927,5.474105102817974,0.0,0.0,0.0,0.0,0.0,0.0
SL1892,87.6806626678092,0.908311910882605,11.342473578977435,0.06855184233076264,0.0,0.0,0.0,0.0,0.0
SL1893,95.83367550847225,0.0,4.166324491527743,0.0,0.0,0.0,0.0,0.0,0.0
SL1894,93.30807799442897,0.024512534818941504,6.667409470752089,0.0,0.0,0.0,0.0,0.0,0.0
SL1895,85.2134180318734,0.24963780229577623,14.536944165830826,0.0,0.0,0.0,0.0,0.0,0.0
SL1896,94.41859660653441,0.04842866285002681,5.532974730615563,0.0,0.0,0.0,0.0,0.0,0.0
SL1897,94.05220553222804,1.5237435608848102,4.424050906887148,0.0,0.0,0.0,0.0,0.0,0.0
SL1898,89.65197326165045,1.4177986059899612,8.930228132359588,0.0,0.0,0.0,0.0,0.0,0.0
SL1899,95.30264569649073,0.20150210661293277,4.495852196896344,0.0,0.0,0.0,0.0,0.0,0.0
SL1900,90.56035207714302,2.4177271962774007,7.00790491674609,0.014015809833492179,0.0,0.0,0.0,0.0,0.0
SL1901,92.20676061310347,0.8855285222558913,6.904768909417198,0.0029419552234414992,0.0,0.0,0.0,0.0,0.0
SL1902,76.37264278182398,0.01471345545501361,20.682213884597463,2.856862600848476,0.0,0.0,0.07356727727506805,0.0,0.0
SL1903,87.97711726054752,1.0645331030667728,10.537393580420147,0.42095605596556795,0.0,0.0,0.0,0.0,0.0
SL1904,91.14986673382442,2.963336061617243,5.395706100862557,0.49109110369577536,0.0,0.0,0.0,0.0,0.0
SL1905,89.55768265853564,5.042649272453588,4.978964838473117,0.420703230537651,0.0,0.0,0.0,0.0,0.0
SL1906,92.58669436270267,1.4990479487623334,5.914257688534995,0.0,0.0,0.0,0.0,0.0,0.0
SL1907,93.6104826546003,2.748868778280543,3.6406485671191553,0.0,0.0,0.0,0.0,0.0,0.0
SL1908,75.87818483340871,18.960123624302728,5.161691542288557,0.0,0.0,0.0,0.0,0.0,0.0
SL1909,89.5255917459033,1.6943151932025087,8.778407175129813,0.0016858857643806055,0.0,0.0,0.0,0.0,0.0
SL1910,92.6726055076184,1.5770545551587856,5.750339937222808,0.0,0.0,0.0,0.0,0.0,0.0
SL1911,94.54801124949779,0.0,5.449979911611089,0.002008838891120932,0.0,0.0,0.0,0.0,0.0
SL1912,87.13492433555169,3.5606799203085924,9.304395744139715,0.0,0.0,0.0,0.0,0.0,0.0
SL1913,93.58689767190037,0.008121277747698972,6.086897671900379,0.31808337845154305,0.0,0.0,0.0,0.0,0.0
SL1914,93.42435655994979,3.6543807730248408,2.921262667025379,0.0,0.0,0.0,0.0,0.0,0.0
SL1915,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1916,33.333333333333336,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
SL1917,86.4017526629901,2.2172697741180025,11.380977562891895,0.0,0.0,0.0,0.0,0.0,0.0
SL1918,95.32900228650237,0.5988458607048235,4.072151852792799,0.0,0.0,0.0,0.0,0.0,0.0
SL1919,88.63647673550635,6.643443642697188,4.720079621796467,0.0,0.0,0.0,0.0,0.0,0.0
SL1920,90.61922906098786,1.6737184132401413,7.587835152761869,0.1192173730101218,0.0,0.0,0.0,0.0,0.0
SL1921,93.66327118969825,1.0013453776667307,5.335383432635019,0.0,0.0,0.0,0.0,0.0,0.0
SL1922,70.84921135646688,0.0,29.150788643533122,0.0,0.0,0.0,0.0,0.0,0.0
SL1923,89.81379175874171,1.0317821396074354,9.154426101650852,0.0,0.0,0.0,0.0,0.0,0.0
SL1924,45.54500412881916,0.0,54.4467382328654,0.008257638315441783,0.0,0.0,0.0,0.0,0.0
SL1925,92.69748539497078,2.8596223859114387,4.4428922191177715,0.0,0.0,0.0,0.0,0.0,0.0
SL1926,94.13142306102769,2.1674243467878953,3.6988565918170546,0.002296000367360059,0.0,0.0,0.0,0.0,0.0
SL1927,95.66480835136373,0.0,4.33519164863627,0.0,0.0,0.0,0.0,0.0,0.0
SL1928,93.82518700686546,1.4571165078389179,4.717696485295624,0.0,0.0,0.0,0.0,0.0,0.0
SL1929,14.13970849626733,0.0,85.86029150373267,0.0,0.0,0.0,0.0,0.0,0.0
SL1930,94.58475273111712,1.020008614276205,4.39523865460668,0.0,0.0,0.0,0.0,0.0,0.0
SL1931,84.89249492900609,6.0385395537525355,9.068965517241379,0.0,0.0,0.0,0.0,0.0,0.0
SL1932,93.2994401919342,1.2795612932708786,5.420998514794928,0.0,0.0,0.0,0.0,0.0,0.0
SL1933,95.39323948411025,0.0505774256090365,4.556183090280705,0.0,0.0,0.0,0.0,0.0,0.0
SL1934,91.98499152747519,1.4863229242314209,6.526264826918422,0.002420721374969741,0.0,0.0,0.0,0.0,0.0
SL1935,91.23745010281843,1.955969517358171,6.806580379823394,0.0,0.0,0.0,0.0,0.0,0.0
SL1936,14.285714285714286,0.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0
SL1937,93.73998060442932,0.6689492746452392,5.498050547232173,0.0930195736932729,0.0,0.0,0.0,0.0,0.0
SL1938,9.47867298578199,0.0,90.52132701421802,0.0,0.0,0.0,0.0,0.0,0.0
SL1939,91.5612460562992,1.6081110056054155,6.830642938095384,0.0,0.0,0.0,0.0,0.0,0.0
SL1940,94.96079289893723,0.04378457986705409,4.995422521195717,0.0,0.0,0.0,0.0,0.0,0.0
SL1941,96.12905643408529,0.6919983012316071,2.8604261910115167,0.07869294761298058,0.0,0.0,0.2398261260586075,0.0,0.0
SL1942,95.00856812656916,0.02789622603913442,4.959550472243255,0.0039851751484477746,0.0,0.0,0.0,0.0,0.0
SL1943,88.62755233910572,0.0,4.348668906694236,7.023778754200052,0.0,0.0,0.0,0.0,0.0
SL1944,70.24003449597546,2.201513990034496,21.41385588348026,6.144595630509774,0.0,0.0,0.0,0.0,0.0
SL1945,80.52669502359203,13.732189758966134,5.650466029798015,0.09064918764381842,0.0,0.0,0.0,0.0,0.0
SL1946,91.61990478411788,5.3781881542661925,2.9387956700097413,0.06311139160618491,0.0,0.0,0.0,0.0,0.0
SL1947,95.60194792617803,0.07055698514152901,4.327495088680446,0.0,0.0,0.0,0.0,0.0,0.0
SL1948,87.54992385713875,4.93348274574031,7.516593397120938,0.0,0.0,0.0,0.0,0.0,0.0
SL1949,93.96039832721056,0.38816108685104317,5.651440585938403,0.0,0.0,0.0,0.0,0.0,0.0
SL1950,94.23312883435582,1.1218229623137599,4.645048203330412,0.0,0.0,0.0,0.0,0.0,0.0
SL1951,91.51536667004767,0.4006491530581195,8.081448422760928,0.0025357541332792373,0.0,0.0,0.0,0.0,0.0
SL1952,87.16207875570917,3.135415380817183,9.702505863473645,0.0,0.0,0.0,0.0,0.0,0.0
SL1953,92.12949520925795,2.1278360778132646,5.742668712928782,0.0,0.0,0.0,0.0,0.0,0.0
SL1954,93.93904231453547,0.0,6.057089812021351,0.003867873443180939,0.0,0.0,0.0,0.0,0.0
SL1955,89.1035871246532,0.3142723857693535,10.582140489577451,0.0,0.0,0.0,0.0,0.0,0.0
SL1956,93.85471127666327,0.051781448878347,6.093507274458383,0.0,0.0,0.0,0.0,0.0,0.0
SL1957,88.64948194887606,4.744918079804969,6.605599971318969,0.0,0.0,0.0,0.0,0.0,0.0
SL1958,91.46341463414635,3.858981269370705,4.664128823608678,0.013475272874275704,0.0,0.0,0.0,0.0,0.0
SL1959,95.95333545080736,1.4241443544994892,2.6225201946931525,0.0,0.0,0.0,0.0,0.0,0.0
SL1960,94.17740336967294,0.6442021803766105,4.831516352824579,0.3468780971258672,0.0,0.0,0.0,0.0,0.0
SL1961,81.53610045343565,0.4576212068364144,17.34495988838507,0.6613184513428672,0.0,0.0,0.0,0.0,0.0
SL1962,7.678883071553229,0.2181500872600349,92.10296684118674,0.0,0.0,0.0,0.0,0.0,0.0
SL1963,92.16073698385331,3.215494783473238,4.623768232673454,0.0,0.0,0.0,0.0,0.0,0.0
SL1964,91.61206398149933,2.705241857776065,5.682694160724609,0.0,0.0,0.0,0.0,0.0,0.0
SL1965,13.834571763785686,0.0,86.15565115369574,0.009777082518576457,0.0,0.0,0.0,0.0,0.0
SL1966,96.95737661212384,0.0,3.042623387876162,0.0,0.0,0.0,0.0,0.0,0.0
SL1967,88.88570045016769,1.8419211937514572,8.822210664131857,0.450167691948993,0.0,0.0,0.0,0.0,0.0
SL1968,90.1383462958317,5.808035554281209,4.053618149887101,0.0,0.0,0.0,0.0,0.0,0.0
SL1969,94.8152383245065,0.06319210399614829,5.121569571497352,0.0,0.0,0.0,0.0,0.0,0.0
SL1970,81.156116298679,13.566097248680553,5.274663502076762,0.0031229505636925768,0.0,0.0,0.0,0.0,0.0
SL1971,78.85396911406123,2.456425539600831,18.689605346337938,0.0,0.0,0.0,0.0,0.0,0.0
SL1972,70.62300570173144,18.470471308259665,10.906522990008893,0.0,0.0,0.0,0.0,0.0,0.0
SL1973,94.61525537634408,0.08568548387096774,5.299059139784946,0.0,0.0,0.0,0.0,0.0,0.0
SL1974,97.10983438528349,0.0026973080865296435,2.451853050655446,0.0026973080865296435,0.0,0.43291794788800775,0.0,0.0,0.0
SL1975,92.32884162185026,0.7492899873104115,6.755695208169678,0.1661731826696477,0.0,0.0,0.0,0.0,0.0
SL1976,31.426030240142307,0.3557663800770827,68.2182033797806,0.0,0.0,0.0,0.0,0.0,0.0
SL1977,88.92203407042575,1.7212927467059331,8.705476148163193,0.6511970347051207,0.0,0.0,0.0,0.0,0.0
SL1978,91.19506881343324,1.7229927201232798,7.079281577129497,0.002656889313991179,0.0,0.0,0.0,0.0,0.0
SL1979,94.87527784638182,0.6452210422326501,4.479501111385527,0.0,0.0,0.0,0.0,0.0,0.0
SL1980,92.80258748343854,1.07746863066012,6.119943885901333,0.0,0.0,0.0,0.0,0.0,0.0
SL1981,91.42681118961899,2.6684122369611676,5.904776573419841,0.0,0.0,0.0,0.0,0.0,0.0
SL1982,86.83231738815994,3.109825395185453,10.057857216654613,0.0,0.0,0.0,0.0,0.0,0.0
SL1983,97.07835325365205,0.0,2.9216467463479416,0.0,0.0,0.0,0.0,0.0,0.0
SL1984,83.36235766912257,0.23442732752846618,16.399866041527126,0.003348961821835231,0.0,0.0,0.0,0.0,0.0
SL1985,92.88737654577143,0.008299443937256203,7.10432401029131,0.0,0.0,0.0,0.0,0.0,0.0
SL1986,94.40107600611847,0.5643757582150958,4.620496861648821,0.41405137401761694,0.0,0.0,0.0,0.0,0.0
SL1987,90.30798942874569,0.42183370603781256,9.267635698312665,0.002541166903842244,0.0,0.0,0.0,0.0,0.0
SL1988,94.69550247471487,0.0,5.3044975252851305,0.0,0.0,0.0,0.0,0.0,0.0
SL1989,81.03951114505936,0.6110686757864037,18.349420179154226,0.0,0.0,0.0,0.0,0.0,0.0
SL1990,85.48804577344868,5.585450582385396,8.926503644165928,0.0,0.0,0.0,0.0,0.0,0.0
SL1991,93.22159065479121,1.4255023944859688,5.352906950722821,0.0,0.0,0.0,0.0,0.0,0.0
SL1992,83.07858448247217,11.617378302043528,5.287423159993354,0.01661405549094534,0.0,0.0,0.0,0.0,0.0
SL1993,7.042253521126761,0.0,92.95774647887323,0.0,0.0,0.0,0.0,0.0,0.0
SL1994,90.95448485006928,0.13986562442811953,8.905649525502602,0.0,0.0,0.0,0.0,0.0,0.0
SL1995,50.65101983794356,0.005588153115395362,49.343392008941045,0.0,0.0,0.0,0.0,0.0,0.0
SL1996,90.67574354109703,0.2901623793315105,9.022933988058702,0.011160091512750405,0.0,0.0,0.0,0.0,0.0
SL1997,92.63851946203124,1.1089049563555988,6.252575581613157,0.0,0.0,0.0,0.0,0.0,0.0
SL1998,85.16061666973773,5.752103679135188,9.08420858669615,0.003071064430931761,0.0,0.0,0.0,0.0,0.0
SL1999,84.0932289894522,0.0,15.906771010547805,0.0,0.0,0.0,0.0,0.0,0.0
SL2000,85.09700681050764,0.4177874434842328,14.319235391747267,0.1659703542608596,0.0,0.0,0.0,0.0,0.0
SL2001,91.7981072555205,0.8111762054979721,7.390716538981523,0.0,0.0,0.0,0.0,0.0,0.0
SL2002,91.26453598365411,1.1830587997881088,7.552405216557778,0.0,0.0,0.0,0.0,0.0,0.0
SL2003,87.48536185494574,3.3570145991100007,9.149816535248654,0.007807010695604653,0.0,0.0,0.0,0.0,0.0
SL2004,85.60994867745757,0.0,14.39005132254244,0.0,0.0,0.0,0.0,0.0,0.0
SL2005,84.72424282502314,2.3889035841819863,12.886853590794868,0.0,0.0,0.0,0.0,0.0,0.0
SL2006,91.2385108774714,0.04959333465582226,8.703630232096806,0.0,0.0,0.008265555775970376,0.0,0.0,0.0
SL2007,11.538461538461538,7.6923076923076925,80.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
SL2008,96.11952352109833,0.0,3.880476478901676,0.0,0.0,0.0,0.0,0.0,0.0
