,Ascomycota,Unclassified,Anthophyta,Basidiomycota,Basidiobolomycota,Cercozoa,Mortierellomycota,Glomeromycota,Haplosporidia,Rozellomycota,Blastocladiomycota,Mucoromycota,Calcarisporiellomycota,Choanoflagellata,Arthropoda,Eumycetozoa,Monilophyta,Streptophycophyta
SL1781,77.01281732205076,10.409407665505226,0.2893230462916874,12.282229965156795,0.0,0.0,0.0,0.0,0.0,0.0,0.0062220009955201595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1782,80.1214278237203,10.870930597717994,5.08217313932796,3.9254684392337484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1783,76.4897808421571,8.969465648854962,2.1638758926372814,11.878231962570796,0.17544939670032011,0.0,0.3231962570795371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1784,19.23701298701299,2.69986161379604,0.0,78.06312539919097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1785,82.15770439720147,11.309020853753337,3.5420961908946498,2.9911785581505392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1786,81.31527142904808,12.378632678255647,2.322244836675453,3.8270327983717594,0.0,0.15681825764906077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1787,75.96646653975692,14.054034265631865,2.573583247913311,7.405915946697906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1788,64.63265306122449,28.11661807580175,0.4752186588921283,6.772594752186589,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1789,88.94070698245531,7.819547096743725,0.08500791045833432,2.515998016482089,0.0,0.6387399938605398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1790,53.138345016517604,29.675288050922568,1.168318427201676,13.939247441785513,0.7090484247844654,0.0,0.0,0.0,0.0,1.3697526387881718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1791,65.52611965580324,22.63025950267633,0.0,11.83684531472322,0.0,0.0,0.0,0.0,0.006775526797208483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1792,35.27711914641375,60.58091286307054,0.007409602845287492,2.497036158861885,1.6152934202726734,0.0,0.014819205690574985,0.0,0.0,0.0,0.007409602845287492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1793,72.33842791399239,8.148250758030507,0.0,19.059272598543966,0.42634406119653384,0.0,0.0,0.0,0.027704668236597868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1794,79.85874516709413,14.094858936569306,3.05095126899667,2.9629062511962636,0.0,0.0,0.03253837614362822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1795,59.27600866955652,19.331443814604867,0.018756252084028008,20.73816272090697,0.2334111370456819,0.0,0.25216738912970993,0.15005001667222406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1796,9.570471990854157,89.7109260166585,0.0,0.6696064020904785,0.0,0.0,0.0,0.0,0.0,0.0,0.01633186346562143,0.0,0.0,0.03266372693124286,0.0,0.0,0.0,0.0
SL1797,85.770671996003,12.495628278790907,0.28478641019235573,1.4389208093929553,0.0,0.004996252810392206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004996252810392206,0.0,0.0
SL1798,71.45677447658973,25.949937848838626,0.8335567525408857,1.2308367252431207,0.0,0.009749201784103927,0.0,0.0,0.5191449950035341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1799,87.32039176587884,11.119582429183039,1.0380622837370241,0.5219635212011026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1800,72.88253262982505,19.355734518189394,1.6523188003332407,5.47070258261594,0.6387114690363788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1801,65.13244920801819,32.567920496557335,0.34935386493911746,1.9502764304853644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1802,85.0489817361476,11.369325380883216,3.285021168762941,0.28740072313730336,0.00309033035631509,0.00618066071263018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1803,84.2344769774265,14.322495658942579,0.40117358242021434,1.041853781210706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1804,62.71203486423064,36.07106939322829,0.6034193764666443,0.4089842440496145,0.01340931947703654,0.0,0.124036205162588,0.030170968823332214,0.0,0.03687562856185048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1805,91.09959072305594,8.3656207366985,0.0,0.5347885402455662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1806,75.82504478902823,7.272502625563724,0.7413356397108791,15.921418422190646,0.23969852350651757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1807,59.416629837742285,36.26491571437591,0.4735147420923038,3.832312646000379,0.0,0.0,0.0,0.0,0.0063135298945640505,0.0,0.0063135298945640505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1808,69.24867673005294,23.907077043716917,0.2499509900019604,5.261223289551069,1.266908449323662,0.0,0.06616349735346011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1809,90.39852323875992,6.653011682597481,0.0,2.7284681130834976,0.0,0.17700905274869771,0.0,0.0,0.042987912810398016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1810,77.8443113772455,14.575610683395114,0.30890599752875203,7.271171941830625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1811,23.498364022832032,52.15304148455972,0.0,24.34859449260825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1812,38.144666939109115,60.56395586432366,0.0,1.0543522680833675,0.0,0.016346546791990192,0.0,0.04086636697997548,0.049039640375970577,0.12259910093992644,0.008173273395995096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1813,54.006990005518425,9.939297320497884,3.648292353915016,32.380893984916305,0.0,0.012263167576184928,0.006131583788092464,0.0,0.006131583788092464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1814,60.96523397388881,19.539386827050023,0.029338418659234266,19.422033152413086,0.044007627988851404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1815,55.261125304497654,28.78022696215317,14.366347810587607,1.3487018002495395,0.24359812251203136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1816,83.61721562516792,10.886035140508302,1.4937402611358874,1.8215034119606683,1.786577830315405,0.0,0.3949277309118263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1817,77.83852511125238,19.94066539521085,0.09324009324009325,2.1190930281839373,0.0,0.0,0.0,0.0,0.008476372112735749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1818,47.2716794564591,8.8932027055719,43.00403409263247,0.8250174406260427,0.0,0.0,0.003033152355242804,0.0,0.0,0.0,0.0,0.0,0.0,0.003033152355242804,0.0,0.0,0.0,0.0
SL1819,94.09795219185548,5.6918165537646965,0.0038931713774040333,0.20633808300241377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1820,67.00038179272897,32.43965553811564,0.35209773893861623,0.14847495015483816,0.0,0.004242141432995376,0.004242141432995376,0.0,0.0,0.05090569719594451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1821,78.85102787947058,20.535060546324978,0.0,0.6082793579273444,0.0,0.0,0.0,0.0,0.0,0.0,0.005632216277105041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1822,86.1985236985237,8.867521367521368,3.078865578865579,1.855089355089355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1823,86.24474117431863,12.392537040424365,0.3155295408816536,1.0243277848911652,0.009145783793671118,0.0,0.0,0.0,0.0,0.013718675690506676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1824,91.7760140390061,6.2657041438998125,0.5902763929326367,1.364017070155147,0.0,0.0,0.0,0.0,0.003988354006301599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1825,78.07104584242906,8.548323079976186,8.161341536019052,5.214328239730105,0.0,0.0,0.004961301845604287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1826,87.31940057791815,9.13581076540555,1.001276795914253,2.513271957529736,0.030239903232309656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1827,74.39801500028196,12.733322054925845,1.3534088986635087,11.413748378728924,0.050752833699881574,0.050752833699881574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1828,9.22875816993464,90.5359477124183,0.0,0.1568627450980392,0.05228758169934641,0.0,0.0,0.0,0.0,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1829,84.87476635514018,8.58816199376947,0.9121495327102803,4.421183800623053,0.0024922118380062306,0.0,0.0024922118380062306,0.0,0.0,0.0,0.0,1.198753894080997,0.0,0.0,0.0,0.0,0.0,0.0
SL1830,57.72049314596086,31.726873006293648,3.051987240279334,7.3540822484696955,0.0,0.1379429261143202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008621432882145013
SL1831,84.53727043572201,10.118833273316529,1.8509182571119913,3.3345336694274397,0.021606049693914296,0.06481814908174288,0.036010082823190494,0.0,0.0,0.0,0.021606049693914296,0.007202016564638099,0.0,0.0,0.007202016564638099,0.0,0.0,0.0
SL1832,54.75597008924982,34.39334244592747,0.4663504060464742,10.372276272412961,0.0,0.012060786363270886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1833,63.29504430587463,13.075155891040367,4.949130292090581,18.240892681325896,0.2625533311453889,0.019691499835904167,0.0,0.0,0.15753199868723333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1834,84.65112420144362,10.196631544013938,0.4314278602837468,4.140048120799801,0.0,0.0,0.5807682734588899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1835,86.29159079622579,12.636566793577222,0.16139711968217182,0.9104452905148154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1836,39.320388349514566,58.691631992602865,0.0,1.9879796578825706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1837,71.37861766237631,19.503757160925527,2.2840562458150435,5.520422587605089,1.3094263819656276,0.0,0.0,0.0,0.003719961312402351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1838,69.04847828702033,10.239985564778058,0.0,12.104535065559967,8.607001082641645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1839,88.14500326583932,6.931743958197257,0.0,4.919170476812541,0.0,0.004082299150881777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1840,77.75199273534457,7.577439208959742,0.6390206168230586,12.618975549053241,1.4125718898193926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1841,83.24222694195885,7.5658925524877265,0.008704432296925595,7.630305351484976,0.7781762473451481,0.0,0.0,0.0,0.774694474426378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1842,80.20382335309398,16.479051488709786,1.8384067141810432,1.4520748684473457,0.0,0.009991340837940451,0.016652234729900753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1843,65.28440731901352,7.332272606735614,22.986276849642003,1.0060328825245293,3.3280297003447363,0.0,0.06298064173959161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1844,33.81076197611388,56.78022123308801,1.5997532061169626,7.796042483804151,0.0,0.013221100876999691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1845,73.15681725126245,24.31281561348437,0.5923297393203221,1.9353077657977344,0.0,0.0027296301351166915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1846,68.02816901408451,11.334674714956405,1.1468812877263581,19.450033534540577,0.04024144869215292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1847,79.19859864243486,10.302167724983578,8.074228158528575,2.151302824611342,0.1368513247208233,0.0,0.1368513247208233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1848,93.87625402878024,4.430523400971447,0.0,0.5356575423305643,1.153025557220028,0.004539470697716646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1849,63.570630768326374,12.77996590441479,0.0,15.531126917876668,7.542178590323908,0.258656163658809,0.0,0.0,0.258656163658809,0.0,0.005878549174063841,0.05290694256657457,0.0,0.0,0.0,0.0,0.0,0.0
SL1850,55.68274401173212,28.686654717288576,8.098419423170931,7.532181847808375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1851,63.142857142857146,30.48051948051948,0.7878787878787878,5.584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0
SL1852,10.588302230314065,88.95653163404643,0.2162039144287665,0.22189349112426035,0.005689576695493855,0.01137915339098771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1853,75.7984740857669,16.516706129965797,0.5235464351486451,6.658774006840305,0.4998684556695606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002630886608787161,0.0,0.0,0.0,0.0
SL1854,82.13939667980105,13.849234545571992,1.51798979394096,2.493378980686002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1855,89.99607689289918,9.87838367987446,0.0,0.12553942722636327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1856,28.571428571428573,69.64285714285714,1.7857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1857,7.490558120016786,91.62819974821653,0.0,0.839278220730172,0.0209819555182543,0.0,0.0,0.0,0.0,0.0,0.0,0.0209819555182543,0.0,0.0,0.0,0.0,0.0,0.0
SL1858,90.58224626153357,8.063774878919645,0.0,1.3539788595467883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1859,79.73564266180492,13.463992707383774,0.4649042844120328,6.3354603463992705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1860,9.339804047248421,90.41296584561853,0.0,0.2197600952293746,0.01831334126911455,0.009156670634557275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1861,79.64068282201265,18.705980661334607,0.05968723886832995,1.5936492777844098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1862,13.001083423618635,76.70639219934995,0.10834236186348863,10.18418201516793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1863,91.2935480808784,5.206784166060184,0.33066481030281936,0.9350378128658672,1.3036737018637472,0.0,0.0,0.0,0.0,0.0,0.9302914280289846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1864,84.88560059686645,11.750808256652574,1.231037055458841,2.1325540910221337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1865,80.29669588671612,10.131490222521915,1.3621038435603507,7.65677680377613,0.0,0.428186109238031,0.0,0.0,0.12474713418745785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1866,88.3356187864244,11.210147411724375,0.029996571820363388,0.4242372300308536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1867,63.656716417910445,31.294489092996557,4.1991963260619976,0.8495981630309989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1868,75.97714972940469,23.073619104887896,0.22334850957821492,0.6700455287346447,0.03436130916587922,0.01718065458293961,0.0042951636457349025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1869,83.37830294008188,8.043356903609974,8.406215109787867,0.148864905098623,0.0,0.0,0.0,0.0,0.0,0.0,0.0046520282843319685,0.0,0.0,0.018608113137327874,0.0,0.0,0.0,0.0
SL1870,88.08808808808809,6.367906367906368,0.5698005698005698,4.928004928004928,0.0462000462000462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1871,76.36118446929258,17.66402577213388,1.3054634676256298,3.5324305594575867,1.136895731490326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1872,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1873,85.38684020245843,6.876355748373102,0.0072306579898770785,6.912509038322487,0.18799710773680406,0.4483007953723789,0.0,0.0,0.18076644974692696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1874,74.76857974080932,17.15595521466984,0.5730406418055188,7.502424402715331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1875,91.85451733777434,8.133587105216202,0.0,0.011895557009456968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1876,12.051282051282051,86.58461538461539,0.0,1.2307692307692308,0.05128205128205128,0.010256410256410256,0.03076923076923077,0.0,0.020512820512820513,0.0,0.0,0.0,0.0,0.010256410256410256,0.010256410256410256,0.0,0.0,0.0
SL1877,58.943406022845274,12.603842159916926,1.5013845621322257,26.942713741779162,0.0,0.0,0.004326756663205262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004326756663205262,0.0,0.0,0.0
SL1878,64.02831813253397,33.579947700746224,1.9707889533771286,0.4209452133426877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1879,93.68185997635624,5.906563334646876,0.0,0.41157668899689126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1880,89.78222334768296,7.226513041276273,0.0,1.457647505697645,1.0208280577361357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127880476069892,0.0,0.0,0.0,0.0
SL1881,69.70130334449247,28.06578476939578,2.171157408912146,0.058504241557512916,0.003250235642084051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1882,90.41170097508126,9.534127843987,0.0,0.04739978331527627,0.006771397616468039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1883,92.11151934298681,4.639435199193142,2.510626035588214,0.7384194222318277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1884,78.99705409748259,18.50562399571505,2.3053918943045884,0.18746652383502946,0.0022317443313693984,0.0022317443313693984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1885,48.60753301809881,20.521767487363444,2.683841513125713,28.186857981412032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1886,66.67186444201882,19.065439991683558,0.0,14.261656011227196,0.0,0.0,0.0010395550704298561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1887,80.91009333280826,15.122277793092584,0.29240341826487615,2.031071555152995,0.0,0.0,0.01082975623203245,1.2936636080809671,0.0,0.0,0.0,0.0,0.33966053636829047,0.0,0.0,0.0,0.0,0.0
SL1888,85.3801888648436,13.476293527444422,0.8766968325791855,0.2668207751327956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1889,58.41497828085862,5.022353276895273,9.676907955230032,26.857224388851897,0.0,0.0,0.028536098164177685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1890,34.189875584978886,2.7251455313320396,0.0,63.084978883689075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1891,76.0734006092917,23.643373952779893,0.06426123381568927,0.21896420411271897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1892,76.78091973721794,12.053698943159098,0.908311910882605,10.188517566409597,0.0,0.06855184233076264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1893,84.4228189756645,5.74443623224111,0.0,9.77799676986669,0.05474802222769702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1894,70.21058495821727,15.761559888579388,0.024512534818941504,13.998885793871866,0.0022284122562674096,0.0,0.0,0.0022284122562674096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1895,59.01928006240945,40.53270923882759,0.24963780229577623,0.19614398751810988,0.0,0.0,0.0,0.0,0.0,0.0022289089490694306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1896,77.32500821557673,5.718041406506737,0.04842866285002681,16.908521715066502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1897,67.89172185908258,10.298255486775464,1.5237435608848102,20.241547984935718,0.04473110832142908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1898,69.54587625187335,13.959131241525323,1.4177986059899612,15.027237909460712,0.0,0.0,0.0023788567214596667,0.0,0.0,0.0,0.0,0.04757713442919333,0.0,0.0,0.0,0.0,0.0,0.0
SL1899,69.800853112815,28.71797555805616,0.20150210661293277,1.2796692225158977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1900,70.62146100801705,24.702864831529965,2.4177271962774007,2.236923249425352,0.0,0.014015809833492179,0.007007904916746089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1901,80.38892648053897,11.241210908769968,0.8855285222558913,7.481392133211733,0.0,0.0029419552234414992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1902,57.3358836656122,23.710733465754434,0.0,15.824321341867137,0.0,2.290394565830452,0.0,0.0,0.566468035018024,0.0,0.18391819318767014,0.0,0.0,0.0,0.0,0.07356727727506805,0.0,0.01471345545501361
SL1903,48.06859424963234,15.734581809841197,1.0645331030667728,34.71133478149412,0.0,0.0,0.0,0.0,0.42095605596556795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1904,55.01269701357846,5.6643371319440075,2.963336061617243,35.86853868916452,0.0,0.49109110369577536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1905,79.89308734416612,5.8937048901925975,5.042649272453588,8.377397815430932,0.0,0.420703230537651,0.37245744721911306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1906,78.60135018175524,10.860308118400553,1.4990479487623334,9.039293751081876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1907,91.69871794871794,5.207390648567119,2.748868778280543,0.34502262443438914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1908,75.45793758480326,5.174883159957787,18.960123624302728,0.40705563093622793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1909,44.637197383505296,11.701733090565783,1.6943151932025087,41.76613392676512,0.19893452019691146,0.0016858857643806055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1910,69.43233660774422,23.057274656568094,1.5770545551587856,5.017092170642132,0.0,0.0,0.903534076323849,0.0,0.0,0.0,0.0,0.012707933562923332,0.0,0.0,0.0,0.0,0.0,0.0
SL1911,81.09481719566091,6.374045801526718,0.0,12.474889513860989,0.052229811169144234,0.002008838891120932,0.0,0.0,0.0,0.002008838891120932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1912,85.01335254970115,9.573566190496376,3.5606799203085924,1.8460429824933238,0.006358357000551058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1913,85.86356253383866,6.308879263670818,0.008121277747698972,7.441797509474824,0.0013535462912831618,0.31808337845154305,0.0,0.0,0.0,0.0,0.0,0.05820249052517596,0.0,0.0,0.0,0.0,0.0,0.0
SL1914,74.66370729082594,20.52506501659044,3.6543807730248408,1.0828625235404896,0.0,0.0,0.07398439601829432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1915,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1916,33.333333333333336,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1917,51.87353629976581,20.91485986250661,2.2172697741180025,24.99433406360958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1918,85.50067143323776,9.165971037636554,0.5988458607048235,4.734511668420861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1919,57.54416521522767,7.02662353819358,6.643443642697188,28.785767603881563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
