,Dothideomycetes,Unclassified,Sordariomycetes,Monocotyledonae,Tremellomycetes,Leotiomycetes,Eurotiomycetes,Saccharomycetes,Lecanoromycetes,Pezizomycetes,Eudicotyledonae,Agaricomycetes,Microbotryomycetes,Arthoniomycetes,Basidiobolomycetes,Cystobasidiomycetes,Lichinomycetes,Atractiellomycetes,Orbiliomycetes,Taphrinomycetes,Wallemiomycetes,Mortierellomycetes,Agaricostilbomycetes,Archaeorhizomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Schizosaccharomycetes,Candelariomycetes,Calcarisporiellomycetes,Xylonomycetes,Glomeromycetes,Arachnida,Myxogastrea,Archaeosporomycetes,Spiculogloeomycetes,Tritirachiomycetes,Polypodiopsida,Pucciniomycetes,Geoglossomycetes
SL1764,42.13060487511285,34.45681613000301,2.4375564249172434,0.586819139331929,0.03009328919650918,0.8802287089978935,4.130303942220885,13.925669575684623,0.01504664459825459,0.0,0.0,0.19560637977730966,0.0,0.0,0.0,0.0,1.045741799578694,0.1579897682816732,0.0,0.007523322299127295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1765,37.83396091088399,31.614966230350845,8.457354611200765,1.3866475404936944,0.3466618851234236,0.005976929053852131,18.764568764568764,0.0,0.5857390472775088,0.06275775506544737,0.0,0.2958579881656805,0.0,0.0,0.0029884645269260654,0.0,0.0,0.005976929053852131,0.5648197955890264,0.0,0.0,0.05379236148466918,0.0,0.0,0.0,0.0,0.0,0.017930787161556393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1766,54.87796833773087,35.76846965699208,0.695910290237467,1.1444591029023747,6.952506596306069,0.0,0.016490765171503958,0.0032981530343007917,0.006596306068601583,0.0,0.0032981530343007917,0.46174142480211083,0.0,0.013192612137203167,0.0,0.036279683377308705,0.006596306068601583,0.0,0.0,0.013192612137203167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1767,5.583019000538856,8.647470890049902,0.5646276034955369,0.2741138158048872,1.0495982006887987,0.0046857062530749945,79.22592132699201,0.0,0.46388491905442447,3.118337511421409,0.0,0.8223414474146615,0.0,0.0,0.0,0.0,0.24599957828643723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1768,62.719261898842575,26.200933675865308,3.2319549183724208,3.696030496395127,1.5690174304577222,0.0,0.09392005745697633,1.1353277533769786,0.011049418524350155,0.0,0.8121322615397365,0.5193226706444574,0.0,0.0,0.002762354631087539,0.0,0.002762354631087539,0.0,0.005524709262175078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1769,40.76196376026018,17.55717309380001,6.842703009653606,0.0,0.007743534148985597,0.0,2.785091115585153,1.076351246708998,9.333539827577306,0.0,3.9517835940323165,13.36533994114914,0.0,0.0,0.0,0.0,4.315729699034639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025811780496618657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1770,55.50379624308055,10.505459935267249,1.2613811670044466,16.95151093499501,0.039323633503735744,0.0,14.029462476178953,0.039323633503735744,0.00302489488490275,0.00302489488490275,0.0,0.3720620708430382,0.0,0.0,0.0,1.1978583744214888,0.0,0.0,0.09377174143198524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1771,29.81181719384545,11.657038265743866,9.758050677801293,11.056454841846366,20.4484356231768,0.0,0.09151747411771435,0.06291826345592862,0.011439684264714294,0.0,0.16587542183835727,9.014471200594864,6.772293084710862,0.005719842132357147,0.0,1.126808900074358,0.0,0.0,0.0,0.0,0.005719842132357147,0.0,0.0,0.0,0.011439684264714294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1772,61.86195957213162,21.360881766787326,0.5165331272623744,3.013787774026925,6.056045877902957,0.43112213771505264,1.6634807011835522,0.0,0.024403139870663358,0.004067189978443893,0.004067189978443893,3.7133444503192745,1.1184772440720705,0.004067189978443893,0.0,0.08947817952576564,0.08947817952576564,0.0,0.0,0.0,0.048806279741326716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1773,4.792754901295706,79.24157112814599,1.5467064649616715,0.003391900142459806,0.10854080455871379,0.013567600569839224,0.09836510413133437,0.2408249101146462,7.9472220337833255,0.0,0.0,5.840852045315786,0.003391900142459806,0.006783800284919612,0.003391900142459806,0.0,0.010175700427379418,0.0,0.0,0.006783800284919612,0.0,0.0,0.0,0.0,0.0,0.0,0.003391900142459806,0.13228410555593242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1774,20.09204768371812,25.974548563955537,32.09094109954228,0.0,0.0,0.0,6.725013832302198,0.0,0.00502992807202857,0.0,0.0,11.334942910316382,0.0,0.002514964036014285,3.141190080981842,0.0,0.0,0.0,0.0,0.6312559730395856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002514964036014285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1775,21.121641516378357,6.606551343393448,27.99043062200957,29.816893632683108,0.08741258741258741,0.004600662495399337,2.4153478100846524,11.225616488774383,0.05980861244019139,0.0,0.0,0.4922708870077291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17942583732057416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1776,6.382256421862623,8.83501188186036,2.475387574968881,0.0,0.0028290143713930065,0.014145071856965034,0.5346837161932783,0.011316057485572026,0.0424352155708951,0.0,0.0,81.68778997397307,0.0,0.0028290143713930065,0.0,0.011316057485572026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1777,78.13253981019784,5.911211195110182,0.13672189158758244,0.0,0.04423355316068844,0.0,13.796847354029275,0.03216985684413704,0.052276017371722695,0.0,0.00804246421103426,1.3792826121923758,0.012063696316551391,0.28952871159723337,0.0,0.00804246421103426,0.19301914106482226,0.0,0.0,0.00402123210551713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1778,75.32223835585837,14.73472579023791,0.09382329945269742,1.7245615994638668,0.6210208868535686,0.0022338880822070813,3.538478722216017,0.08265385904166202,0.01340332849324249,0.0022338880822070813,0.2635987937004356,2.49525298782531,0.11839606835697532,0.0022338880822070813,0.0,0.0,0.0022338880822070813,0.0,0.9806768680889087,0.0,0.0,0.0022338880822070813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1779,30.220228384991845,21.031810766721044,0.5831973898858075,0.06525285481239804,29.057911908646002,0.21207177814029363,2.2267536704730833,0.0,0.012234910277324634,1.2398042414355628,0.0,11.272430668841762,0.03262642740619902,0.004078303425774877,0.0,1.5823817292006526,2.34094616639478,0.0,0.0,0.0,0.11419249592169657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004078303425774877,0.0,0.0,0.0,0.0,0.0
SL1780,78.82761712620488,19.115669132481507,0.04483299708585519,1.7064559515803632,0.23537323470073973,0.0028020623178659494,0.05043712172158709,0.0,0.005604124635731899,0.0,0.0,0.005604124635731899,0.0,0.005604124635731899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1781,34.606769537083125,13.551518168242907,0.4137630662020906,0.0,5.2793678446988554,0.0,18.214907914385265,0.0,18.102911896465905,0.9799651567944251,0.2893230462916874,5.87045793927327,0.4448730711796914,1.3937282229965158,0.0,0.6844201095072175,0.0,0.0,0.0,0.08088601294176206,0.0,0.0,0.0,0.0,0.0,0.0062220009955201595,0.0,0.08088601294176206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1782,22.260023029414842,64.19972783418821,1.1410028263372762,3.4858159740395687,0.1360829058934366,0.0,2.1877944101329425,1.1933424055270596,0.010467915837956664,0.0,1.596357165288391,3.789385533340312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1783,73.50714109825167,9.975991135188377,0.2985717803496676,1.9699581383895592,2.0592218665353363,0.027702536321103175,0.39091356808667815,0.0,0.027702536321103175,0.7879832553558237,0.19391775424772223,3.4628170401378973,6.039152918000492,0.3385865550357055,0.17544939670032011,0.3170401378970697,0.006156119182467373,0.0,0.0,0.09849790691947796,0.0,0.3231962570795371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1784,0.03459655098999361,2.701192250372578,0.0,0.0,67.20646157121567,0.0013306365765382159,0.0,19.19842452629338,0.0013306365765382159,0.0,0.0,10.856663827975304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1785,58.15391895089059,11.653766857065603,3.0114577348159663,3.5420961908946498,0.3853043566431203,0.0,2.463919964849427,18.09578531111637,0.010139588332713691,0.0033798627775712305,0.0,0.733430222732957,0.0,0.006759725555142461,0.0,0.0033798627775712305,0.06759725555142461,1.8690641159968906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1786,55.57705782256181,17.873944813319543,8.354742918154216,2.3189082780020684,1.67161589536552,0.15681825764906077,11.604551066030496,0.09676020152814387,0.0033365586733842714,0.0,0.0033365586733842714,0.8374762270194521,1.251209502519102,0.0,0.0,0.06673117346768542,0.0,0.0,0.1167795535684495,0.06673117346768542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1787,65.61722067652657,14.262703177624836,7.340020500805389,2.5662615317030313,5.462000292868648,0.0,2.101332552350271,0.06955630399765705,0.6150241616634939,0.007321716210279689,0.007321716210279689,1.88900278225216,0.0,0.007321716210279689,0.0,0.05491287157709767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1788,64.25364431486881,28.142857142857142,0.0728862973760933,0.4752186588921283,5.760932944606414,0.026239067055393587,0.2565597667638484,0.0,0.0058309037900874635,0.0,0.0,0.25072886297376096,0.6938775510204082,0.0029154518950437317,0.0,0.05830903790087463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1789,84.79421001676545,10.389855722685306,2.20902500649366,0.0,0.0,0.0011806654230324212,0.0011806654230324212,0.0,0.003541996269097263,0.0,0.08500791045833432,1.892606673120971,0.0,0.0,0.0,0.6233913433611183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1790,14.56772218193538,33.56699701877367,9.088711626782693,1.168318427201676,4.713560551124003,4.705503182660543,20.562404318749497,0.0,0.016114736926919667,0.0,0.0,6.945451615502377,0.0,0.008057368463459834,0.7090484247844654,0.0,1.6678752719361856,0.0,0.0,0.0,2.280235275159133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1791,56.27075005081645,22.64381055627075,8.760756148790568,0.0,4.363439257402263,0.0,0.4471847686157599,0.0,0.006775526797208483,0.006775526797208483,0.0,5.5017277593332885,0.0,0.013551053594416966,0.0,0.0,0.0,1.9716782979876686,0.013551053594416966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1792,28.208358032009485,61.833135743924124,1.022525192649674,0.0,0.6668642560758743,0.014819205690574985,2.1413752222880853,1.9635447540011854,0.07409602845287493,0.5483106105512745,0.007409602845287492,1.8079430942501482,0.0,0.007409602845287492,1.6152934202726734,0.007409602845287492,0.03704801422643746,0.0,0.007409602845287492,0.0,0.014819205690574985,0.014819205690574985,0.0,0.0,0.0,0.007409602845287492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1793,17.490880546705455,58.479937202752,2.611934555417032,0.0,16.687445167844114,0.10620122824029182,2.027058225977744,0.05694848470856228,0.20008927059765125,0.0,0.0,1.5699312000738792,0.10004463529882562,0.07233996706222777,0.42634406119653384,0.1215927105939573,0.0,0.0,0.018469778824398576,0.0,0.0,0.0,0.004617444706099644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02616552000123132,0.0
SL1794,78.77540864372392,14.34750985721395,0.04593653102629867,3.05095126899667,1.6384029399379856,0.0,0.005742066378287333,0.14355165945718332,0.07273284079163955,0.0,0.0,1.1579833862879454,0.13015350457451288,0.5129579297936684,0.0,0.036366420395819776,0.04976457527849022,0.0,0.0,0.0,0.0,0.03253837614362822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1795,55.09544848282761,21.473824608202733,0.7898466155385129,0.0,9.605285095031677,0.6752250750250083,0.9753251083694565,0.010420140046682227,0.04168056018672891,0.10211737245748582,0.018756252084028008,6.964821607202401,3.6074524841613873,0.0,0.2334111370456819,0.0,0.0,0.0,0.0020840280093364456,0.0,0.0,0.25216738912970993,0.0,0.0,0.0,0.0,0.0,0.0020840280093364456,0.0,0.0,0.0,0.0,0.0,0.0,0.15005001667222406,0.0,0.0,0.0,0.0,0.0
SL1796,3.0703903315368284,90.31520496488649,4.997550220480157,0.0,0.03266372693124286,0.0,0.6532745386248571,0.0,0.04899559039686428,0.09799118079372857,0.0,0.6042789482279928,0.01633186346562143,0.0,0.0,0.01633186346562143,0.11432304425935,0.0,0.01633186346562143,0.0,0.0,0.0,0.0,0.0,0.0,0.01633186346562143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1797,84.38171371471397,13.38496127904072,0.12490632025980515,0.28478641019235573,0.7144641518860855,0.004996252810392206,0.3097676742443168,0.0,0.019985011241568824,0.0,0.0,0.5445915563327505,0.1648763427429428,0.0,0.0,0.009992505620784412,0.0,0.0,0.0,0.04996252810392206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004996252810392206,0.0,0.0,0.0,0.0,0.0,0.0
SL1798,23.50776280192059,26.671378780862316,3.585268956104219,0.8311194520948597,0.17548563211387067,0.0,41.31711716103244,1.8962197470082136,0.8774281605693534,0.07799361427283141,0.0024373004460259817,0.7677496404981842,0.0,0.0,0.0,0.28760145263106585,0.0024373004460259817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1799,77.07759075714034,20.749516157410124,0.1143627939710281,1.0380622837370241,0.34015600258049383,0.0,0.48384258987742657,0.0,0.0,0.0,0.0,0.17007800129024692,0.0,0.0,0.0,0.008797137997771392,0.0,0.0,0.014661896662952319,0.0,0.002932379332590464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1800,44.765342960288805,19.38350458206054,4.30435990002777,1.6523188003332407,0.49986114968064427,0.055540127742293804,22.660372118855875,1.0552624271035824,0.0,0.0,0.0,1.1941127464593169,0.0,0.0,0.6387114690363788,0.0,0.0,3.776728686475979,0.0,0.013885031935573451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1801,20.75094122036428,77.15632737509752,0.003391785096496286,0.34935386493911746,1.4245497405284402,0.0,0.006783570192992572,0.0,0.010175355289488859,0.0,0.0,0.29847708849167315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1802,79.09391513952842,14.26187459439414,0.6118854105503878,2.9543558206372262,0.1236132142526036,0.0,0.03708396427578108,0.0,0.7354986248029914,0.0,0.33066534812571463,0.10507123211471306,0.0,1.6842300441917242,0.00309033035631509,0.05871627676998671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1803,75.16316388240224,20.85503862044189,0.9939524579366505,0.39518591701095745,0.06586431950182624,0.0,1.5268546793605173,0.005987665409256931,0.011975330818513862,0.0,0.005987665409256931,0.9101251422070534,0.0,0.0,0.0,0.06586431950182624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1804,48.38752933288636,46.75494468655716,3.1076097888032184,0.6034193764666443,0.016761649346295676,0.124036205162588,0.14079785450888369,0.003352329869259135,0.09721756620851492,0.04358028830036876,0.0,0.3922225947033188,0.0,0.06369426751592357,0.01340931947703654,0.0,0.02681863895407308,0.0,0.07039892725444184,0.0,0.0,0.124036205162588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030170968823332214,0.0,0.0,0.0,0.0,0.0
SL1805,1.6971350613915417,8.431105047748977,89.11869031377898,0.0,0.4529331514324693,0.010914051841746248,0.2073669849931787,0.0,0.0,0.0,0.0,0.08185538881309687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1806,72.28640266880831,7.36146290232903,0.6807932291344907,0.3261876814727868,14.427627108173226,0.0,0.0061777969975906595,0.12479149935133131,2.6379193179712113,0.0,0.4151479582380923,0.9773274850188423,0.0,0.0,0.23969852350651757,0.5164638289985791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1807,54.70042300650294,40.7790895889892,0.14521118757497317,0.4735147420923038,2.0960919249952648,0.0,0.037881179367384304,0.0,0.012627059789128101,0.012627059789128101,0.0,0.5240229812488162,1.1932571500726057,0.0,0.0,0.012627059789128101,0.0,0.0063135298945640505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063135298945640505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1808,43.53803175847873,28.148892374044305,0.5072534797098608,0.0,0.5783179768672809,0.0,19.479023720839052,0.0,0.002450499901980004,0.0,0.2499509900019604,4.597137816114487,0.0,1.301215447951382,1.266908449323662,0.08576749656930013,0.17888649284454028,0.0,0.0,0.0,0.0,0.06616349735346011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1809,6.42795731553128,86.13007636676275,4.372123602892834,0.0,0.4804531431750367,0.04551661356395084,0.16942295048803924,0.0025287007535528244,0.11884893541698276,0.0,0.0,2.002730996813837,0.0,0.23264046932685986,0.0,0.0,0.0,0.0,0.0,0.017700905274869772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1810,76.05265659157875,16.13439787092482,0.0332667997338656,0.30415359756677124,3.3884611728923106,0.009504799923961601,0.18059119855527042,0.0332667997338656,0.009504799923961601,0.0,0.004752399961980801,2.114817983081456,1.5445299876437601,0.0,0.0,0.1758387985932896,0.004752399961980801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004752399961980801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004752399961980801,0.0,0.0,0.0,0.0
SL1811,22.031955291251702,52.16020634806907,1.2490745384633757,0.0,4.575959494638294,0.0,0.20539275393470421,0.0,0.0023882878364500488,0.0,0.0,0.20539275393470421,19.5170881994698,0.0023882878364500488,0.0,0.0,0.0,0.05015404456545103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1812,25.631385369840622,62.99141806293421,7.20065386187168,0.0,0.13894564773191664,0.13077237433592154,0.35962402942378424,0.0,0.024519820187985288,0.07355946056395586,0.0,0.9154066203514507,0.0,1.953412341642828,0.0,0.0,0.5312627707396812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008173273395995096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04086636697997548,0.0,0.0,0.0,0.0,0.0
SL1813,51.100619289962594,12.857931203629898,0.05518425409283218,3.648292353915016,2.5568704396345576,0.0,0.061315837880924644,0.0,0.03678950272855479,0.0,0.0,28.38923293886811,0.0,0.018394751364277394,0.0,1.2753694279232326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1814,25.53909344286343,19.686078920346194,34.88337978582955,0.014669209329617133,2.4350887487164443,0.014669209329617133,0.16136130262578846,0.029338418659234266,0.19069972128502274,0.0,0.014669209329617133,16.150799471908464,0.762798885140091,0.0,0.044007627988851404,0.07334604664808567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1815,45.83803695561761,28.78022696215317,3.9451013011704594,14.360406392965361,0.011882835244489335,0.0,5.198740419464084,0.011882835244489335,0.24953954013427604,0.0,0.005941417622244667,1.271463371160359,0.0,0.011882835244489335,0.24359812251203136,0.0,0.0,0.06535559384469135,0.005941417622244667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1816,81.83601096125948,10.902154639729192,0.010746332813927248,1.4803073451184783,0.002686583203481812,0.5453763903068078,0.09671699532534522,0.11014991134275429,0.005373166406963624,0.0,0.01343291601740906,1.8188168287571866,0.0,0.0,1.786577830315405,0.0,0.9967223684917522,0.0,0.0,0.0,0.0,0.3949277309118263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1817,72.27802500529774,24.861199406653952,0.5212968849332485,0.09324009324009325,1.9368510277601187,0.02119093028183937,0.08052553507098961,0.0,0.033905488450942996,0.0,0.0,0.12714558169103624,0.0,0.02119093028183937,0.0,0.02542911633820725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1818,45.327428796748464,10.097364190603294,0.28208316903758074,42.99493463556674,0.06672935181534169,0.0,0.012132609420971215,0.28511632139282356,0.003033152355242804,0.003033152355242804,0.009099457065728412,0.7491886317449725,0.0,0.154690770117383,0.0,0.0,0.003033152355242804,0.0,0.0,0.0,0.009099457065728412,0.003033152355242804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1819,50.60733473487503,47.75364011523787,1.2029899556178463,0.0,0.1518336837187573,0.0,0.2219107685120299,0.011679514132212099,0.0,0.0038931713774040333,0.0038931713774040333,0.0350385423966363,0.0,0.0,0.0,0.007786342754808067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1820,52.70012302210156,33.06325032876596,6.358970008060068,0.35209773893861623,0.025452848597972255,0.0,2.5961905569931703,4.7130191320578625,0.004242141432995376,0.0,0.0,0.11877996012387053,0.0,0.0,0.0,0.004242141432995376,0.05514783862893989,0.0,0.004242141432995376,0.0,0.0,0.004242141432995376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1821,77.22331737538721,21.537595043649677,0.49000281610813856,0.0,0.5181638974936638,0.005632216277105041,0.12954097437341594,0.0,0.005632216277105041,0.0,0.0,0.09011546043368066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1822,44.794094794094796,9.761072261072261,39.73387723387724,2.9914529914529915,0.6216006216006216,0.009712509712509712,0.33022533022533024,0.13597513597513597,0.0,0.0,0.08741258741258741,1.1655011655011656,0.0,0.3010878010878011,0.0,0.06798756798756798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1823,76.73312602890067,19.27473934516188,1.0517651362721785,0.3155295408816536,0.8231205414304006,0.02743735138101335,1.1889518931772454,0.0,0.0,0.0,0.0,0.1874885677702579,0.013718675690506676,0.2515090543259557,0.009145783793671118,0.0,0.0,0.0,0.018291567587342236,0.0,0.0,0.0,0.0,0.10517651362721785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
